sample_num,HF_y0_z20_T20,HF_y0_z50_T20,HF_y0_z75_T20,HF_y0_z100_T20,RMSE_T20,HF_y0_z20_T40,HF_y0_z50_T40,HF_y0_z75_T40,HF_y0_z100_T40,RMSE_T40,HF_y0_z20_T60,HF_y0_z50_T60,HF_y0_z75_T60,HF_y0_z100_T60,RMSE_T60,HF_y0_z20_T80,HF_y0_z50_T80,HF_y0_z75_T80,HF_y0_z100_T80,RMSE_T80
Case0_sample6,12.824113285714288,30.614753571428572,41.71752442857143,48.20647485714286,3.1803160000000004,7.237772714285714,10.217748557142857,13.552040285714286,1.330355042857143,2.6269943857142857,4.053379528571429,5.819105171428572,0.72035586,1.2995072014285716,2.1023411285714286,2.815529914285715,9.320775577302854,9.287233314503524,10.172672616066636,10.993691740699164
Case0_sample7,9.626253285714286,16.95905242857143,30.940229714285717,36.28667742857143,2.0526841428571427,4.056642442857142,7.811331242857142,10.545418985714287,0.92714437,1.5930152857142859,3.2680809142857146,4.6543518285714285,0.5716366342857143,0.9567465042857144,1.7436292042857142,2.4361740999999997,10.968568566702633,15.500469847633937,14.543475264661922,15.959444685820804
Case0_sample8,12.912009857142854,26.22503542857143,38.38334471428572,46.68081971428571,2.8755888571428576,7.6012119857142855,9.436010357142859,11.365335385714285,0.9815089657142858,2.639828042857143,3.6717606714285718,4.3954990714285715,0.5133942871428572,1.1680511628571428,1.8561432428571432,2.0535925714285717,9.429623726909954,10.766556684665948,11.4731569566506,12.55176367887113
Case0_sample9,11.45173722857143,18.987816000000002,31.970045142857145,35.10118242857143,2.687004085714286,5.038679885714286,8.581527585714285,9.35620082857143,0.9920521414285715,2.0536158714285713,3.510902671428572,3.8743194714285716,0.6009876628571428,1.0491760428571428,1.668644617142857,1.940148214285714,10.056595070218837,14.364707291033422,13.917903376025684,16.908246701176292
Case1_sample0,9.488506728571428,21.034697285714287,29.489091428571424,34.30065642857143,2.133768942857143,4.095700242857143,7.220504628571428,9.876124857142857,0.8690073842857142,1.6387563,3.266685128571429,4.2047354,0.45494201714285715,1.027842307142857,1.5953671571428572,2.1673015571428573,11.025741613877733,13.831533247827007,15.256706224084242,16.973751522570144
Case1_sample1,10.788965528571428,21.33222742857143,30.421173857142858,36.337323285714284,2.6567262714285715,5.1140656571428575,8.532197214285713,9.0727,0.9825716299999999,1.7482799142857142,3.921971314285714,3.4300791714285714,0.5748987428571429,0.9350763028571428,1.9617384285714283,1.7947497428571428,10.341178908398808,13.45363857757057,14.407209154342707,16.65127077475285
Case1_sample10,11.2124381,21.728136714285714,30.407480142857146,34.657846285714285,2.9215569,5.364175785714286,8.28709952857143,10.2690215,1.0987718928571428,1.9093297714285715,3.4232828571428575,4.232732757142857,0.64260331,1.00637124,1.5674232857142856,2.1593426714285715,10.083967375651621,13.20378679744197,14.597458463424323,16.73013428458183
Case1_sample11,10.54241057142857,26.05389,37.289297999999995,40.50684042857143,2.8372916000000004,7.0978599,9.627978028571428,13.54207734285714,1.1112354785714287,2.4966992857142856,3.9260543999999995,6.486511142857144,0.5857347385714285,1.107663412857143,1.852842085714286,3.3066863857142854,10.385474536392564,10.988249681268586,11.698060716364001,13.186244349563216
Case1_sample12,11.028895285714285,22.513965428571428,32.713217285714286,40.448987,2.6304246,5.601122728571428,8.001176714285714,11.413428528571428,1.0587084828571427,2.1826401285714288,3.186661514285714,4.645390157142857,0.6128146657142858,1.1502382842857142,1.5666491142857144,2.2364857,10.233174942558271,12.778004976781688,13.888015576782303,14.288428746453654
Case1_sample13,11.501446285714286,25.975751142857145,35.750804,41.33843257142858,2.5719772714285716,7.1475984,9.135208500000001,12.822339428571428,0.9504390171428572,2.5966845571428574,3.7305152999999995,4.972183442857143,0.5365775842857142,1.156288057142857,1.7728773857142859,2.3499261857142857,10.074114862572063,10.98246573908684,12.39463608278712,13.498083754982204
Case1_sample14,11.814901599999999,27.407837857142855,43.75046342857143,43.407807142857145,2.5203041285714285,6.922868585714286,12.489294514285714,13.059992314285713,1.0313824100000002,2.6870044571428573,4.903278414285714,5.5753818428571424,0.6512259542857143,1.2839445785714287,2.227579871428571,2.5980461714285714,9.936156817764076,10.475893393038067,8.676386513356835,12.604408274152284
Case1_sample15,10.1948483,23.870998571428572,34.70994842857142,42.15571128571429,2.250029571428571,5.003420057142857,11.087883614285715,11.39700247142857,0.9173798128571429,1.8402986714285714,4.636905657142857,4.239205328571428,0.5228795442857144,0.98431663,1.9756333571428573,1.8950377714285713,10.692450575653673,12.477733440348057,11.998873756750095,13.869655888817963
Case1_sample16,9.697888814285715,19.366927428571426,31.24681885714286,37.08558985714286,2.3316183571428573,4.459579128571429,6.863789100000001,12.00595437142857,1.0247409057142858,1.7581852428571432,2.6177761142857143,4.608119914285714,0.5643715014285714,0.9234797228571429,1.2968030614285713,1.9158085,10.864216368577653,14.39815105007274,14.862716491374396,15.327267384444363
Case1_sample17,12.661583714285713,28.599122285714287,41.117435857142866,51.843272285714285,3.094255657142857,6.213995685714287,10.056782528571429,14.755827714285713,1.3288176685714286,2.306199228571429,4.202469571428572,5.654595828571429,0.7551174871428571,1.2426058585714286,1.971845485714286,2.5608173,9.404102432922667,10.32769941301848,10.368047145472719,9.842587214008336
Case1_sample18,10.4476197,21.35454128571428,28.81190128571429,36.56266471428571,2.5212776714285714,5.746848014285715,7.510353000000001,9.133976757142857,0.8235832900000001,2.3078291,3.2308982,3.8579258,0.4943694171428571,1.171244641428571,1.8350707285714285,1.9665732999999999,10.542987140815319,13.185414723409085,15.414355521210732,16.459113678058586
Case1_sample19,13.435147828571429,25.040476142857138,41.92869242857143,43.53836871428571,3.1090148714285712,6.097850014285714,10.149766014285715,12.516808585714287,1.08182612,2.8020049,3.7971454857142852,4.905805342857143,0.6244561985714286,1.463185502857143,1.7052612285714286,2.074206685714286,9.139026470443863,11.540288161931757,10.252071447313346,12.935041580262013
Case1_sample2,9.52998467142857,21.00014014285714,27.958803,31.994226571428573,2.0429830142857144,5.280879528571428,7.525504385714285,8.529654357142856,0.908984437142857,2.0466859714285714,2.684023028571428,3.8022809428571427,0.5325453,1.1692919700000002,1.2109764528571427,1.936035857142857,11.016630149241426,13.47837805529619,15.878775732279092,18.28841483296532
Case1_sample3,14.878185285714284,27.812079714285716,41.23119414285714,50.17736385714286,3.3126964285714284,6.221935128571429,11.541242,14.991704142857143,1.191621192857143,2.3366845857142864,4.452572228571428,5.926440228571428,0.7069091714285715,1.160470307142857,2.1432266714285713,2.4737551285714288,8.497029699873316,10.601580490180401,9.763014519366603,10.052309785506667
Case1_sample4,11.414457342857144,22.93153157142857,31.661196857142862,42.75920657142858,2.8213356857142857,4.796095771428571,7.734913842857141,11.021784914285714,1.1974278042857145,1.9657978999999999,3.314708571428572,4.503382214285715,0.6928718,1.1998383214285717,1.8789066714285716,2.1669246285714285,10.003794019248959,12.84802210963322,14.284718371912987,13.716616141200417
Case1_sample5,11.133808457142857,20.756983714285717,37.168553857142854,42.02268471428571,2.9465565285714286,5.404816299999999,10.35989607142857,11.773210357142856,1.201379152857143,2.195010742857143,3.7357932000000003,4.857293242857144,0.7230908085714286,1.1458991142857144,1.6921807142857141,2.4942266999999996,10.089772247676306,13.526980438728385,11.568265035579758,13.598319368787658
Case1_sample6,11.273196814285713,23.314232428571426,35.20651985714286,40.540180571428564,2.612250371428572,5.826547142857143,9.673484271428572,11.2820352,0.957031157142857,2.381712857142857,4.1126942714285715,4.205642642857143,0.43922506571428566,1.1688356742857142,1.899224857142857,1.9681709285714286,10.166086742440717,12.374217645863022,12.330800005161882,14.41583777327532
Case1_sample7,13.350965714285715,27.145404000000003,44.486273999999995,50.809223428571435,3.109543871428572,6.4255753857142865,11.522752542857143,13.222328371428574,1.1493974028571425,2.5384818,4.415405157142857,5.217951814285714,0.57818511,1.3774614314285714,1.9719987142857143,2.120881357142857,9.16592331843576,10.722017934893573,8.999736957435905,10.762961716038715
Case1_sample8,11.595849785714288,24.65160757142857,37.40824414285714,47.283820142857145,2.5518339142857145,6.190637285714286,9.965768585714287,15.016741528571428,0.8939256242857142,2.3138185285714283,3.5745490714285717,5.703738742857142,0.4333630871428572,1.1944349542857144,1.5830739714285715,2.3853945285714286,10.057705545397962,11.773380349535488,11.657636486518744,10.842573872886208
Case1_sample9,12.672149442857144,24.102061142857142,41.61130057142857,47.887248285714286,3.1690482857142857,6.564225114285714,11.01232532857143,13.426849857142857,1.0822496057142856,2.7979546142857146,4.529484542857142,5.7608238,0.56742655,1.4225566014285713,2.105873942857143,2.8538753999999997,9.437142846422715,11.791852112627843,9.823173740749796,11.126061791611047
Case2_sample0,11.820390971428571,21.517644999999998,35.928960857142854,40.65028585714286,2.9648828714285713,5.090213371428571,10.025895471428571,10.374793057142856,1.022658387142857,2.095872385714286,3.8684303285714288,4.236628385714286,0.4893106485714286,0.9502100014285714,1.7729857857142857,2.0556723999999997,9.847494547752158,13.329992501949679,12.040836027171249,14.641837327921838
Case2_sample1,12.449450714285714,23.00680642857143,34.43294057142857,41.559857,2.8092567857142856,5.343561928571428,9.6420647,12.9990274,1.058839077142857,2.3072789,3.8641219714285713,5.438644957142857,0.5904826971428571,1.1821326657142859,1.8931850285714287,2.3287428571428572,9.612169994106699,12.6258071182114,12.653495408495706,13.281823893787871
Case2_sample10,8.753161528571429,22.411474999999996,29.275592714285715,35.08999685714286,2.1045553,5.569315985714285,9.89628187142857,9.707013114285713,0.9079493142857142,2.161398628571429,4.395670642857143,4.234682471428571,0.5149165214285715,1.0016459142857144,1.805832,2.144384957142857,11.332490100215667,12.843896063799104,14.43332135928307,16.729783929091198
Case2_sample11,9.884208142857144,23.92979971428571,30.222996285714284,35.21787585714286,2.363533442857143,6.877314942857143,8.858929857142858,9.312145285714283,0.9534988957142857,2.7831882857142856,3.5075888285714285,3.7286091285714287,0.5600407399999999,1.4235074542857142,1.5312627714285714,1.6164085714285714,10.789141659673247,11.786812769220607,14.501541922497799,16.937359810578307
Case2_sample12,10.302527514285716,21.256090285714286,31.627472428571426,41.589483571428566,2.534652428571429,5.486700314285714,10.256956528571427,12.542429971428573,0.9807192514285715,2.4612019714285713,5.0947749714285715,5.340177914285715,0.5389139214285715,1.2609053285714287,2.2024511714285713,2.5717366000000004,10.574238218134145,13.255587177050812,13.279595034820884,13.39927327143988
Case2_sample13,12.134423428571429,21.245159999999995,31.011911285714284,39.53550785714286,2.9119693285714283,4.696871,9.173534799999999,10.956816485714285,1.1306976542857143,1.928305114285714,3.872767142857143,4.599242671428572,0.6907278871428572,1.112500572857143,1.6194287428571428,2.3545489857142856,9.696824236605243,13.545543107661446,14.051708408805506,14.72574920464211
Case2_sample14,14.193958999999998,27.938258,39.633563571428574,49.58759214285715,3.3441592428571423,6.811202014285714,10.6869652,13.693639785714286,1.1122737442857142,2.600864442857143,4.479386857142857,5.341099614285715,0.5417425071428571,1.1554946857142858,1.9593570142857142,2.4585133285714282,8.7853980608873,10.345190995146428,10.517914046474964,10.776367428057757
Case2_sample15,13.469253285714286,28.501018714285713,42.188389571428566,51.124871285714285,2.813878342857143,6.403524114285714,11.894046185714286,16.43313202857143,1.0388175742857144,2.4034824142857145,4.668764400000001,5.528144157142857,0.5706793200000001,1.1800839200000002,2.207350514285714,2.2438639428571427,9.208541127000215,10.295693258553523,9.329522950824801,9.507629012006701
Case2_sample16,12.132295042857143,27.996729,42.13187571428572,44.20079071428572,3.2105880999999994,6.031392628571429,12.74559034285714,12.0267623,1.1139620557142857,2.2835355571428573,5.865461557142857,4.735206114285715,0.5907972971428571,1.1794058642857141,2.3884653428571427,2.1282103285714284,9.641449101996251,10.598812338771937,8.780052627100076,12.92198373936746
Case2_sample17,12.547818285714285,24.577624857142858,38.825211714285714,47.65217014285714,3.194462342857143,6.1586772000000005,11.232777485714283,13.928525857142859,1.2336374742857144,2.4618384000000004,4.422946914285714,6.083066142857143,0.7438935514285714,1.165349582857143,2.131079442857143,3.0503601571428574,9.442965160401155,11.787984273784264,10.582503415252484,10.920105982519676
Case2_sample18,8.930422242857142,19.37945742857143,31.208196428571426,35.09578928571428,2.149835857142857,4.028399814285715,7.764167599999999,10.047142342857143,0.9826059614285715,1.5591526285714288,2.8685110428571434,4.025785928571429,0.6046913328571428,0.9586927657142857,1.5235581228571429,1.9527623857142857,11.23066800974472,14.52304056502527,14.549970517949193,16.68768725542711
Case2_sample19,12.848793285714288,24.021095142857142,40.365126999999994,42.096834,2.7215381285714284,6.048163985714287,10.671140085714285,11.152734142857144,0.9774753457142857,2.1632010714285714,4.055213257142857,4.686350442857143,0.5648150385714287,1.11546551,1.9941076428571431,2.2799047000000003,9.487476400243416,12.08526387760555,10.396664721766253,13.827432229492857
Case2_sample2,8.834337385714287,17.92095785714286,30.71473985714286,33.795343,2.0167129142857143,4.400931071428571,7.025024271428571,9.4350055,0.8153694399999999,2.008056642857143,2.8929847,3.9560183714285713,0.5460703285714286,1.2183190214285715,1.3024272142857145,2.231448942857143,11.327120275968134,14.943947074368763,14.955924109676726,17.318616950931283
Case2_sample3,12.244625428571428,25.443228571428573,40.95052400000001,47.75067957142856,3.2577271,7.112071114285714,9.799909185714286,14.212386285714285,1.2083669285714287,2.9899964142857143,3.6710988714285713,5.526289114285715,0.6497742571428572,1.4469914071428571,1.843153985714286,2.400846342857143,9.56516179092466,11.09838705629404,10.63206734847759,11.013670864284373
Case2_sample4,11.952705385714284,28.764293714285714,43.98053528571428,50.38665557142857,2.8382104714285714,7.672053457142858,10.587434585714288,17.233296142857142,1.1596868285714288,2.928414657142858,4.262471342857142,7.025054014285715,0.6485871271428572,1.4188108542857143,2.0608199000000003,3.079139614285714,9.787371482895836,9.724627797995916,9.46669480803164,8.899439013908182
Case2_sample5,12.004071028571428,19.730336571428573,31.891331,38.331048,2.7661668857142856,5.0593137,7.451641199999999,9.911181914285715,1.0294175285714284,1.9194702142857143,3.1481868285714287,3.6746738,0.5278009171428572,0.95559744,1.5863265,1.6516111571428571,9.813051333745243,14.083183357052466,14.34232732655966,15.694966548694856
Case2_sample6,12.60994832857143,24.48349528571429,37.82495971428572,42.96588042857143,2.7894563428571426,5.353660328571428,9.41713842857143,12.73263242857143,1.1129788042857143,1.9838111285714286,3.8763603142857144,5.321750857142858,0.6508679857142858,1.0988009314285712,1.928706457142857,2.3591466857142858,9.538308173549717,12.119106492230205,11.598905211052484,12.924649416681294
Case2_sample7,10.486121128571428,19.87804685714286,30.737552857142855,38.44892742857143,2.6466146571428575,4.854614342857142,8.150284057142857,12.000798457142858,1.1739439514285714,2.0190247571428572,3.6785251285714287,5.623357357142858,0.7871165928571429,1.1951545314285714,1.8008200357142854,2.745319728571429,10.425760946171913,14.035160111403052,14.448899664040546,14.569029208175907
Case2_sample8,11.454285285714287,19.032557714285712,33.67302471428572,35.459496,2.5644166285714287,5.079407657142857,9.81816307142857,9.851328157142857,1.0573777628571428,2.2249600714285713,4.4516145571428565,4.236613314285714,0.5628944442857142,1.0548469057142857,2.029493857142857,2.0991569,10.07701753089233,14.312096791529477,12.755447106507157,16.559647552231258
Case2_sample9,13.377338142857143,26.984251714285712,41.35216742857143,47.109675,3.059841542857143,6.9927893,10.5419648,12.052232457142859,1.0453495885714286,2.4823835714285716,3.965773128571429,4.617732214285715,0.5565050214285715,1.2860865428571429,1.8218967857142858,2.3452321,9.185969312409,10.650011507268767,10.212217343336095,12.12026576182942
Case3_sample0,10.3013718,20.22851042857143,32.87093857142857,36.772870000000005,2.741096785714286,5.133742171428572,8.544295814285714,9.985307814285715,1.2448328771428572,2.0640991857142854,3.7299671000000005,3.8716294285714286,0.6855669528571429,1.237174717142857,1.768576014285714,1.9311156285714286,10.481085137566147,13.816713181266994,13.558179273700278,16.13854308553439
Case3_sample1,12.108537271428572,27.886799285714286,36.637454285714284,40.42910371428571,2.472067457142857,6.224413471428572,9.529298271428571,10.490636185714285,0.90766904,2.3344045,3.428686542857143,4.296637128571428,0.54677179,1.3130517857142858,1.577646457142857,2.0583294857142858,9.85634560542322,10.557919610798313,12.066576905526992,14.664522949324088
Case3_sample10,9.40059022857143,18.702023571428573,28.347088999999993,31.12869985714286,1.8960827714285717,4.330322657142856,7.963479385714286,8.437668400000002,0.8019409657142856,1.8051261285714286,3.3757115571428566,3.5450468285714285,0.49369453142857145,1.03208672,1.8071479714285714,2.030039428571429,11.121327867518016,14.682897629910654,15.449331097792353,18.672486610996234
Case3_sample11,12.814510042857142,30.304214428571424,43.739717714285725,51.89476685714286,2.9860231,7.834488614285715,12.399509857142858,14.770675571428571,1.1637660457142858,2.8974488571428574,5.124340042857143,6.034606757142856,0.6070452857142857,1.3591318857142858,2.257851985714286,2.6235877285714286,9.405570988708917,9.15657747496132,8.65378478303205,9.720415334114588
Case3_sample12,13.376096714285712,22.995610571428568,41.461042142857146,47.824884571428576,3.081560857142857,5.869966428571429,9.83989792857143,12.396988685714282,1.1475952128571427,2.3269013571428574,3.9213424,4.872761285714286,0.6688304128571428,1.2336459157142858,1.9317465857142857,2.2654409857142856,9.154466956198307,12.491248107540988,10.419743585825005,11.775881808959804
Case3_sample13,9.579128314285713,24.616001,33.27149057142857,37.65019342857143,2.2554583142857143,5.891872957142856,9.267064342857143,11.362567942857142,0.875439027142857,2.158133914285714,3.8798507428571436,4.776503514285714,0.5370944000000001,1.1843329571428571,1.65910976,2.1809589285714286,10.953638116587616,11.89064777621373,13.192938819206654,15.243897489118288
Case3_sample14,10.943957757142858,21.275884285714287,31.583038428571427,41.79947257142857,2.339341814285714,5.567823157142857,8.519120471428572,12.316717614285713,0.9678648014285715,2.1592749857142857,3.768616885714286,4.992656042857143,0.5768712614285715,1.134984322857143,1.9220320142857144,2.190059457142857,10.3503272377221,13.285217083819255,14.008154122711556,13.511099579465276
Case3_sample15,11.173764542857144,21.509456999999998,34.638631,36.247929428571425,2.4649422428571426,4.429733142857143,8.566136842857144,11.136123557142856,1.1337178042857141,1.830280414285714,3.2222561857142855,4.957131742857142,0.6188620028571428,1.01803544,1.59710657,2.165515828571429,10.199397824674286,13.532104689571351,13.051973939317142,15.781769494045715
Case3_sample16,11.142981442857144,20.34634042857143,28.832730857142852,33.809512142857145,2.358236957142857,4.951274857142858,8.775683314285715,9.050936442857141,0.9772155142857144,1.9810087142857142,4.192697157142858,3.7804919857142854,0.5565613699999999,0.9973378442857143,1.8508249285714287,1.8495450857142859,10.264467430817572,13.845642940774995,14.91914826492839,17.486007850790592
Case3_sample17,10.936652157142857,21.016133999999997,33.125189999999996,39.24617757142857,2.6121358714285714,5.885707428571429,9.8283215,13.417788514285714,0.9728583685714284,2.445532971428572,3.9069528714285715,6.072601185714285,0.5159161671428572,1.3228266714285712,1.8622621285714287,2.734738971428571,10.29611532631486,13.256579407739643,13.06212515477172,13.80644180967908
Case3_sample18,11.173691914285715,25.112216571428572,37.203035285714286,41.36748085714286,2.4738139714285716,6.388024799999999,10.253473614285713,12.476126785714284,1.0192376585714287,2.319705471428571,4.137117014285715,5.515851142857143,0.5894517757142859,1.1506041628571426,1.945766942857143,2.4612835285714287,10.216454216235242,11.550998114489852,11.480033728583082,13.470812655041476
Case3_sample19,9.543676,18.950822,33.046510285714284,31.751058142857143,1.9246083142857144,4.7812370714285715,8.1220725,9.089622642857142,0.8255533485714286,2.0239278285714284,3.353731314285714,3.9170620285714284,0.4970574471428571,1.1558769114285714,1.7384336857142857,1.8477114428571428,11.051624931646995,14.43408986312523,13.68922266225445,18.217043994162093
Case3_sample2,10.043793914285715,20.703649000000002,27.465070571428576,38.538926142857136,2.3997344857142857,4.741201628571429,7.207193785714286,9.377881885714286,0.9486913957142858,1.7935200285714288,3.182782,3.8306785000000008,0.5044955142857143,1.005596442857143,1.6531938714285714,1.9526988857142857,10.719459130078148,13.780431956578868,16.032482990146132,15.724564269422386
Case3_sample3,11.564511199999998,23.711084857142858,39.87707257142858,47.08366885714286,2.6141837571428574,6.702911942857143,10.95219874285714,14.268988528571427,1.0218875271428571,2.283307471428571,4.4927503714285715,5.8022315,0.5954716914285714,1.0945816942857143,2.052946514285714,2.5455911857142857,10.022888230002094,12.029162505517451,10.34578004644472,11.090948442236515
Case3_sample4,13.481275428571431,28.49453557142857,40.311149285714286,44.975760428571434,3.3278285142857142,5.955568314285714,11.2996529,13.233464071428573,1.1065709985714285,2.3787690571428572,4.206624742857143,4.524259814285714,0.589005582857143,1.2095279042857143,1.7364923857142855,1.9732132714285715,9.068330071918052,10.428050670550611,10.209408219871415,12.382655970316783
Case3_sample5,9.316336014285714,23.135045285714284,40.16771371428571,41.401752,2.0931100857142857,5.847306228571428,10.236131085714286,11.889715514285713,0.90035851,2.1654366428571428,3.8509297142857144,4.875562771428571,0.5041270314285714,1.0017153471428573,1.8413628999999998,2.4063132,11.098758555104899,12.490695818396329,10.65870721009397,13.768189097392343
Case3_sample6,13.857697485714287,27.698369857142858,45.40776414285715,52.392843000000006,3.0563983571428572,5.802792342857144,12.393561314285716,15.253853285714285,1.0509489614285714,2.327230385714285,4.991468557142858,6.448957614285715,0.5987067057142857,1.3280003314285713,2.128401814285714,3.0321607142857148,8.991875422121725,10.743170613598926,8.3369462823843,9.287732750419458
Case3_sample7,14.630341285714284,27.231107714285713,40.740753857142856,52.92513571428571,2.9796737571428573,6.043301842857143,12.082318514285715,13.617643485714286,1.0976020285714285,2.4311948,4.922618671428571,4.972416771428572,0.6000635285714285,1.2687341614285714,2.3581974428571426,2.1395463428571424,8.702640389413213,10.827667924237693,9.59969831837965,10.307489356342463
Case3_sample8,11.0016502,23.640716571428573,34.62393057142857,42.05093528571428,2.3053788714285717,5.411233485714285,8.853824057142857,10.576752271428573,0.927131317142857,2.102435342857143,3.4620308285714287,4.242406128571429,0.5126806342857143,0.9913052028571426,1.5823062428571428,1.9837360857142858,10.345685775916307,12.415194021275298,12.927164101499573,14.14857662871837
