sample_num,HF_y-25_z20,HF_y-15_z20,HF_y0_z20,HF_y15_z20,HF_y25_z20,HF_y-25_z50,HF_y-15_z50,HF_y0_z50,HF_y15_z50,HF_y25_z50,HF_y-25_z75,HF_y-15_z75,HF_y0_z75,HF_y15_z75,HF_y25_z75,HF_y-25_z100,HF_y-15_z100,HF_y0_z100,HF_y15_z100,HF_y25_z100,RMSE_z20,RMSE_z50,RMSE_z75,RMSE_z100
Case0_sample18,9.158749865517242,21.778839672413795,48.9656476896552,15.909771620689652,9.12268558275862,4.2968443396551725,8.76619385,15.727220784482768,6.773048375862068,4.279879625862068,2.246558265517242,4.374828670689655,6.570133160344827,3.369103982758623,2.180201346551724,1.2921091463793106,2.339844493103448,3.041081398275863,1.8602815413793101,1.1977422046551724,30.039176075194856,14.84793487582857,8.329731656823938,4.225119904206225
Case0_sample19,8.800677784482762,21.005060103448276,50.56782198275862,15.645076448275862,8.905090984482758,3.9763846241379306,8.070772594827586,15.811278034482756,6.539883503448275,4.105238853448276,1.9801192620689656,3.90288924137931,6.28028905,3.2467413103448273,2.0734975534482767,1.1399351006896552,2.1393660137931034,2.856319818965517,1.731785464482759,1.1279692937931036,30.275275471693146,15.110760549902237,8.550235573363036,4.365472202610157
Case0_sample2,7.477361229310343,18.087325275862067,41.59245248275862,12.794436706896555,7.359517720689656,3.4348172620689654,7.385036377586209,12.004163208620689,5.146271255172415,3.3319188810344826,1.7502774293103442,3.4610952913793103,5.000475256896552,2.6863165758620693,1.7368547758620685,0.9903274953448277,1.8469510068965518,2.3713281913793107,1.5294519965517241,1.0162505687931034,32.964248637188945,16.5031269624763,9.157650153407214,4.622503640245972
Case0_sample3,10.729095177586206,25.46167463793103,57.53045320689655,18.843512206896552,10.782322351724138,5.078405749999999,10.7893718275862,18.885989000000002,8.091753086206898,5.104665798275863,2.584022096551724,5.258052320689652,7.561513668965516,3.972767320689655,2.6004593896551724,1.4931225086206898,2.739121843103448,3.3082005034482758,2.1376708465517247,1.4179924632758618,27.491904910468662,13.381975160440266,7.694064686341625,3.9662995621514825
Case0_sample4,12.534208603448278,29.39421332758621,61.87658786206895,21.72048924137931,12.497332879310342,6.254636841379312,12.919663615517242,21.792491431034478,9.58394460517241,6.124612901724137,3.310471732758621,6.192660336206897,9.103476670689657,4.608702643103448,3.1043906362068965,1.7506559982758618,3.0521791275862076,4.050099855172413,2.401157805172414,1.6649044568965516,25.24780601804242,11.847977260144932,6.885643552741454,3.587417471188423
Case0_sample5,7.643508281034482,18.510879448275862,45.142695362068956,13.906084517241379,7.820000934482759,3.4316069017241384,7.389282465517239,13.48997690172414,5.616986441379312,3.5118255603448283,1.7874399810344828,3.7339837603448274,5.461102501724139,2.884582331034483,1.8045893465517246,1.0659017555172414,1.9788104672413795,2.4661104189655183,1.6937241029310344,1.0632545356896552,32.093364280034265,16.080417830047764,8.935537977513114,4.524180755738316
Case0_sample6,12.327544034482758,28.556753017241384,60.64958922413795,21.398227,12.34097012068965,5.9500461948275865,11.945166393103447,21.322521206896557,9.671555356896551,6.0796173793103465,3.0713680499999994,5.572369927586208,8.87496334137931,4.861504805172414,3.1585265775862066,1.62288530862069,2.7806623793103444,3.84544945,2.465878381034482,1.7124936396551722,25.54298630376318,12.110650163538251,6.951919584346687,3.6691639268376175
Case0_sample7,10.31847370689655,24.471010362068963,54.07379318965518,17.717519293103443,10.176965712068965,4.8869323327586205,10.280026429310345,17.935279620689652,7.707759229310346,4.840852482758619,2.5434849931034487,5.091063974137931,7.382799898275863,3.908993670689655,2.5701023517241386,1.4412877682758627,2.6248405034482754,3.3565316448275873,2.123921867241379,1.4582061036206895,28.29781145818092,13.78759791419566,7.785195664176295,3.969957486870471
Case0_sample8,9.826038872413795,23.333578568965518,55.69344301724136,17.436794586206897,9.912165029310342,4.4840977896551735,9.202719098275868,17.02470662068965,7.252618737931035,4.595916032758621,2.2303629568965513,4.280966200000001,6.769879563793106,3.5317269672413794,2.3446771793103447,1.255333274310345,2.2522642551724137,3.04801536724138,1.9487128931034483,1.2874599368965518,28.690881429719752,14.349075455120296,8.22464128359324,4.203402833705954
Case0_sample9,10.2105747862069,24.62741634482758,53.685180896551735,17.919773362068966,10.220508831034484,4.908308210344829,10.46895479137931,18.50988454482759,7.720054246551723,4.875016444827586,2.5501371706896547,5.25084585,7.744454239655171,3.9240191637931034,2.5420869913793105,1.4614804798275864,2.5537311293103446,3.4678177051724135,2.19265904137931,1.441210607241379,28.232348067832532,13.657718869995502,7.684810902860286,3.9382641461276555
Case1_sample0,11.008553436206896,26.15694781034483,57.624751655172396,19.22801579310346,10.920553586206896,5.322207022413796,11.23700041034483,19.89940972413793,8.21990493448276,5.183323477586207,2.6877241482758616,5.225261031034483,8.492240831034483,4.1125275965517245,2.6094345,1.4392216965517237,2.5930816103448278,3.7656835500000003,2.2437674534482763,1.4097959396551725,27.164734602936683,13.068537913572564,7.4504258236510825,3.8587010858021884
Case1_sample1,7.790225903448277,18.687883051724143,44.38806605172414,13.883544258620692,7.835233993103447,3.465976303448276,7.229813187931033,13.22677611896552,5.676084649999999,3.5026858965517236,1.780142053448276,3.530949693103449,5.206158272413792,2.8081332310344838,1.801024193103448,1.0036706593103446,1.8977405206896554,2.3401250379310343,1.5453741718965515,1.0649713775862069,32.10331373743518,16.137692048628434,9.049681241631237,4.607680675597671
Case1_sample10,11.65031034482759,27.784999189655167,60.12997525862069,20.33077794827586,11.608672034482751,5.5471482327586195,11.495733293103441,20.952430896551732,9.293258356896553,5.758665589655172,2.766789527586207,5.453718986206895,8.809695370689655,4.611283925862069,2.9338044948275854,1.5261567017241378,2.7920148551724138,3.964633681034482,2.441918496551725,1.5210584689655176,26.272935507524437,12.4795091132046,7.133085850769359,3.7029985136703383
Case1_sample11,10.878283510344831,25.621357000000003,57.479192275862076,19.066771810344825,10.943883218965517,5.217628615517241,10.816494710344825,19.99268420689655,8.471127408620687,5.3438658862068955,2.7035576844827593,5.319791012068964,8.333305267241382,4.26059095862069,2.81373006724138,1.5304624465517243,2.747384951724138,3.653846125862069,2.2852679827586213,1.5973736810344832,27.336042657180048,13.056851642582613,7.383957945359928,3.799226121066518
Case1_sample12,11.376239724137937,26.613549465517252,59.5146068275862,20.174805396551726,11.505003982758623,5.591301346551725,11.436107581034488,20.702956793103457,9.180081939655173,5.671533567241378,2.926269310344828,5.557825075862067,8.732904724137931,4.718792765517242,2.979589117241379,1.5733895310344825,2.8619221931034478,3.9395401241379306,2.538021131034482,1.671615662068966,26.600616447313143,12.550328367898775,7.075082139396014,3.63742625643183
Case1_sample13,7.258323575862067,17.901591913793098,41.91655553448277,12.613263844827582,7.100258413793102,3.278359846551723,6.963502520689654,11.820367767241377,5.273124629310347,3.2515174068965518,1.665034594827586,3.313473570689656,4.716842689655172,2.6789225051724146,1.7384256465517236,0.9696830541379312,1.8015884051724145,2.259808765517241,1.5354578732758621,1.0202546606896552,33.10394370827547,16.632913171252444,9.25980378063309,4.660018307900312
Case1_sample14,8.461558546551725,20.340753844827585,46.220927896551736,14.777530517241376,8.434681934482757,3.849974886206896,8.183544827586207,13.843532706896548,6.117505546551723,3.8511755706896538,2.0419897241379306,3.8841224534482772,5.470598593103451,3.144479853448276,2.0346303793103453,1.170372808275862,2.0327066844827595,2.496382153448275,1.6991484034482751,1.1793658308620691,31.119946642423532,15.613005047667189,8.76958551062497,4.466657211430355
Case1_sample15,10.058097029310348,23.591930689655168,52.33823736206896,17.491295155172416,10.091827360344826,4.7591409896551715,9.697112153448275,17.24637844827586,7.60891423275862,4.7865544396551725,2.479034189655173,4.834708905172414,7.0318090517241405,3.826689156896552,2.4786678431034486,1.413248177758621,2.4523532465517244,3.211705487931035,2.164104882758621,1.3949372677586211,28.67088052671192,14.05068204114812,7.947189521668703,4.0421209894872865
Case1_sample16,9.224305165517244,22.219284344827578,48.638640689655176,16.117752706896546,9.209013967241377,4.28060142586207,8.861596896551722,15.183356962068968,6.677608532758622,4.23379061724138,2.108769543103448,4.157884510344827,6.416407394827585,3.2926242948275855,2.1480045413793105,1.1660619301724138,2.173251765517241,3.038765501724137,1.836074381034483,1.163711818448276,29.885840625235755,14.961463687047866,8.439667761997475,4.280904980621901
Case1_sample17,12.289045293103449,28.994454603448272,61.48475946551722,21.18350922413794,12.205064051724134,6.1417017396551685,12.800847541379314,22.52185946551724,10.123666777586207,6.212036760344828,3.156395639655172,6.302524300000003,9.529911136206895,5.458481234482759,3.4315315551724126,1.7552767637931033,3.161551398275862,4.266440520689656,2.8099542293103457,1.8955745051724144,25.579179645093568,11.677436783005698,6.476587888638537,3.381161312301755
Case1_sample18,10.431361381034485,24.661304120689646,56.50400058620689,18.58105396551724,10.631387013793107,4.877811362068965,10.129940593103449,18.709061431034485,8.061995920689656,4.992821705172415,2.5128438931034474,4.991094070689655,7.312545598275862,4.085942370689654,2.6320776931034486,1.3984528144827588,2.550702553448275,3.135098981034483,2.1492471241379314,1.4688952634482761,27.822956376730062,13.589310786038995,7.754997109796323,4.037064362120907
Case1_sample19,10.349677865517242,25.02551487931035,53.95825649999999,17.892112120689653,10.206407294827587,4.840129486206896,10.42691526896552,16.874218344827582,7.668050846551723,4.833578648275862,2.4541952586206897,4.950315901724139,6.80489331551724,3.8475901758620696,2.54188805,1.3228237827586207,2.4535031448275864,3.1030893172413796,2.0786513517241376,1.4303053501724137,28.133255797841834,13.957086191924889,7.96697550326251,4.092714426387199
Case1_sample2,12.405626258620693,28.948762086206905,60.82897375862067,21.744191913793102,12.494239068965522,6.147748531034483,12.807799239655171,21.10888912068966,9.526937787931034,6.073924858620689,3.2296308913793097,6.196036815517241,8.712552156896553,4.674657668965517,3.1013267,1.7326687568965524,2.9867079603448277,3.917405222413794,2.507683317241379,1.6677392155172415,25.324345211326726,11.996045737717049,6.95231209621222,3.6094147329095114
Case1_sample3,9.942149734482756,23.743218534482757,54.05880960344827,17.292414465517243,9.886847803448275,4.7134774879310335,9.915130267241377,17.797797879310345,7.470098791379309,4.719931010344828,2.509761863793102,5.067292644827585,7.210904703448277,3.7366919827586207,2.4349928293103456,1.4754628906896552,2.638506968965518,3.216170774137931,2.0049874362068967,1.372812402758621,28.68951378988079,13.985365184760019,7.905471604956634,4.043149928057093
Case1_sample4,8.185588194827586,19.4714857413793,45.05426793103447,14.50572074137931,8.237422375862069,3.8122822793103466,7.753546910344826,14.041544198275858,6.710939189655172,3.943461922413795,1.997737879310345,3.7408513448275866,5.801582548275862,3.5835688620689656,2.1689588982758616,1.1479566086206894,2.0380001672413797,2.675255053448276,1.9442327798275862,1.2627915536206895,31.55908171232914,15.512245269812341,8.573002382689944,4.355585560482494
Case1_sample5,8.547171313793104,20.62881551724138,48.59810555172413,15.163320086206896,8.59542587586207,3.8593234120689655,8.194407913793105,15.008112570689656,6.278456305172411,3.8916828862068957,1.9878229310344824,3.8539457637931034,6.157770198275862,3.195672496551726,2.0118763086206894,1.1192150318965515,2.0771480551724135,2.85495315862069,1.793482562068966,1.1900081436206897,30.7212372396664,15.354723659768963,8.61020043555437,4.351987881605792
Case1_sample6,7.581487831034482,18.022454637931034,44.39125618965518,13.500135344827587,7.653749837931037,3.4714757586206897,7.145358310344828,13.880997448275862,5.588038291379311,3.52502576724138,1.8044508224137936,3.583163293103449,5.58395676724138,2.918325081034483,1.8187434793103445,1.0446882520689653,1.9787599879310342,2.6083277620689653,1.6852192356896547,1.0711731439655174,32.42066943821324,16.043789741821342,8.916608774968282,4.489636450236713
Case1_sample7,9.624829939655172,22.51279824137931,51.82798360344827,17.065368465517242,9.748980865517243,4.495067667241379,9.215686360344826,16.10450413793103,7.215542770689657,4.574310475862069,2.3585125655172416,4.54360161724138,6.70575366724138,3.5276218275862066,2.34292846724138,1.307606183448276,2.380523820689656,3.0844366775862073,1.935328113793104,1.3045977418965522,29.17622670267792,14.508872099485142,8.187093564248952,4.166673998825597
Case1_sample8,7.526166432758619,18.373312931034484,42.42576013793103,13.059258965517241,7.393687865517244,3.354849625862069,6.942657531034484,12.70178159482759,5.5585597224137935,3.404595587931035,1.6686269517241386,3.397801332758621,5.145384379310347,2.907997981034483,1.8348271396551727,1.0155023725862067,1.9117542715517242,2.47680090862069,1.571797889827586,1.112209984827586,32.72653470137073,16.355931318627196,9.063765179074926,4.552121838960359
Case1_sample9,8.664000956896551,20.59315153448275,47.492205896551745,15.14170087931035,8.641130334482762,3.972474113793103,8.238016870689655,14.553326398275864,6.298054758620691,3.999007024137931,2.0124187275862067,3.9884708051724136,5.7548137620689666,3.2044784913793105,2.061244636206897,1.1523310496551724,2.0662095155172415,2.6141859017241376,1.797364855172413,1.1837123193103452,30.78592977818714,15.376735687985907,8.668239367448907,4.41263772183252
Case2_sample0,10.695062437931032,25.637768448275867,57.455603965517234,18.88160239655172,10.762540443103449,5.088988520689656,10.78611540862069,19.469250293103446,8.235259263793104,5.129374156896554,2.5962985724137932,5.187890348275861,7.984794256896552,4.092857574137931,2.605777060344828,1.4406254987931026,2.7089773206896552,3.502112998275862,2.189116556896552,1.4584587424137934,27.458213544135553,13.261250285656182,7.575767250925494,3.9082163897357476
Case2_sample1,11.108146068965514,26.477874913793116,58.9279339310345,19.216299068965522,10.996214948275867,5.2581487431034475,11.090847146551724,19.966951431034477,8.416442474137929,5.272060970689656,2.6633540396551725,5.475431908620689,8.119865463793102,4.165017499999999,2.6875461327586208,1.4852537034482751,2.7309866413793094,3.5818508689655175,2.211096146551724,1.4793621112068969,27.0687935998825,13.035344658384071,7.463049552955217,3.8689405937048296
Case2_sample10,7.471863601724135,17.900725758620688,41.19136937931034,13.244577551724138,7.516542225862067,3.3831008741379316,6.8338199396551715,12.34759775172414,5.416908731034483,3.4134996051724142,1.7399087120689662,3.2111859931034505,4.987713644827587,2.610339258620689,1.7631283982758625,1.0140055305172413,1.7666754741379311,2.3038000689655167,1.428197932241379,0.9553182315517242,32.885689246107354,16.4652370245856,9.217856846493508,4.682238418598654
Case2_sample11,8.582551396551725,20.397323913793112,46.13905893103448,14.950811431034484,8.569363593103446,4.035428012068966,8.47004729482759,14.605827396551724,6.393645946551725,3.986906672413792,2.080554187931035,4.290116775862068,5.988490796551723,3.31842935862069,2.1290392689655175,1.1900956991379308,2.3015587982758614,2.8190504793103446,1.7847839696551726,1.2568228543103448,31.018076210667317,15.296323207137162,8.516756614538698,4.305488161438871
Case2_sample12,8.014797181034483,19.02439598275862,43.84582756896552,14.099464500000003,8.075056005172412,3.7251226758620684,7.637720772413793,13.19937723103448,5.971541631034484,3.7623653051724135,1.927551606896552,3.7931077258620682,5.611816125862069,3.0503423103448286,1.9397715500000003,1.0966644124137932,2.038928744827587,2.627460903448276,1.7305114413793106,1.0640756718965518,31.941009380901495,15.902178659724118,8.805588727308068,4.460697398675109
Case2_sample13,11.54221205172414,27.29980046551725,59.03929299999999,20.109759724137927,11.484898344827585,5.489917618965517,11.588384899999996,20.63741177586207,8.779630968965515,5.4809979482758635,2.7644885775862074,5.475712518965519,8.619343299999999,4.343042793103447,2.782477039655172,1.4691772568965518,2.8571451982758616,3.7791448724137937,2.302898586206897,1.5143441758620688,26.46874660227327,12.691378468477204,7.2782272691848595,3.778434119809639
Case2_sample14,12.11015489655172,28.79887060344827,62.61852096551727,21.028284137931035,12.035916775862066,5.836464251724136,12.165952915517245,21.13577848275862,9.275294268965517,5.771038368965515,2.9776459362068963,5.773312127586207,8.400527701724139,4.556767427586207,2.9790767051724134,1.6487093258620693,2.879057805172414,3.7260957862068964,2.3366858724137924,1.621137574137931,25.751965046024967,12.284511138532357,7.157393700237007,3.729817483316927
Case2_sample15,6.995472496551724,17.00468891379311,39.78914601724139,12.329456827586212,6.9748148,3.1729746413793105,6.742384381034483,11.990239684482763,5.036440593103448,3.2117484206896547,1.6011575431034477,3.349353503448277,5.048205424137931,2.5861176206896554,1.6721607189655172,0.9999235220689657,1.8662750582758618,2.3883737896551724,1.5784098925862065,0.9995091187931038,33.6695989743036,16.71792109601826,9.219254847197124,4.607659885856764
Case2_sample16,10.560383327586207,24.868566086206897,53.40804594827587,18.232942706896555,10.495963905172415,5.026160936206895,10.233427017241384,17.32701372413793,7.830964344827586,4.982448622413792,2.5339315931034494,4.7987214155172415,7.310069974137933,3.924038527586207,2.569393098275862,1.3586172206896545,2.470731334482759,3.2939985155172407,2.1673599137931037,1.4469684563793108,27.986729675657497,13.80002106544944,7.840167135184915,4.013800596273968
Case2_sample17,10.834170075862065,25.435325568965517,56.023372793103455,18.626853982758618,10.753127163793101,5.2330402879310345,10.894030813793103,18.532971862068965,8.038315501724139,5.135936572413795,2.7472423810344826,5.532866770689654,7.560400570689654,4.0343658689655175,2.661019701724138,1.5437000629310338,2.806598593103448,3.4061619706896558,2.2325221655172425,1.508889677586207,27.576844894602445,13.38407042312816,7.610176521464877,3.884588588346759
Case2_sample18,9.498129517241379,22.71662491379311,52.139037103448274,16.5693965862069,9.457788698275865,4.424895077586206,9.171138894827589,16.118839181034485,6.846664065517245,4.407638922413792,2.2002972344827585,4.4002200206896545,6.399222318965517,3.384401824137931,2.2577970913793104,1.2262815753448275,2.250868101724138,2.879102484482759,1.8293889568965513,1.2465407731034484,29.34883113837113,14.643879493220288,8.351171857543898,4.284802822890968
Case2_sample19,12.558042137931029,29.95331643103448,64.67092160344826,21.774131775862074,12.487250775862071,6.216426803448276,13.441217482758624,22.685625051724145,9.827791063793104,6.125363162068966,3.2679275620689654,6.3937149568965514,9.383040915517238,4.79823375,3.1129448172413796,1.740164158620689,3.1260648896551726,4.117918577586207,2.496100515517242,1.6626911431034481,25.223761006088846,11.640508933183238,6.748769582556665,3.544113366530716
Case2_sample2,9.230096794827585,22.068223931034485,51.24404515517243,16.363227931034483,9.28269628275862,4.24179059137931,8.948354851724138,15.892349637931034,6.783343722413792,4.256717284482758,2.2066919379310344,4.33793508275862,6.537485231034484,3.4286049362068978,2.1520524862068964,1.2534497084482752,2.2411112551724144,2.9891004017241363,1.8568314534482753,1.1933079467241379,29.663794999078327,14.805971523632795,8.33481575815425,4.259961532273394
Case2_sample3,7.912151877586206,19.135723155172414,46.052549741379316,14.363318637931034,8.105910841379309,3.6494094206896555,7.714001753448274,14.382851010344826,6.068191467241376,3.726751644827587,1.8547702793103449,3.786201301724138,5.663428331034483,3.1287263672413785,1.9644276034482755,1.0434674239655173,1.9823879396551713,2.5041547275862066,1.6547752405172411,1.1506317587931034,31.65487648162453,15.672899544610518,8.776271875381683,4.50553918524293
Case2_sample4,9.5958214362069,22.936378206896553,52.884906620689655,16.73204186206897,9.51632825862069,4.414249998275862,9.074581529310343,16.830415862068968,6.9116246103448296,4.369844374137932,2.243901677586206,4.339141513793105,6.792069237931036,3.3250022603448284,2.1741176620689653,1.231189045689655,2.2308899534482753,3.0084407862068963,1.8264841741379312,1.199177645689655,29.193804143665798,14.537889155590465,8.300048667170932,4.264477804658792
Case2_sample5,7.7837574672413785,18.64669939655172,42.44452062068966,13.63268568965517,7.759570574137931,3.5582390500000023,7.448502918965517,12.707801853448276,5.5233841362068965,3.5603458034482762,1.8473302534482763,3.5642229362068956,5.279671506896552,2.803288768965518,1.827066301724137,1.0722236663793103,1.8778484724137936,2.461415591379311,1.607663610517242,1.0348271305172414,32.39083729682663,16.201376593792155,9.01667520450236,4.562537581752551
Case2_sample6,9.029887405172415,21.1049780862069,46.59719232758621,15.625118086206896,9.009926965517238,4.143572012068965,8.248513546551724,14.212475684482758,6.65798845689655,4.226849927586207,2.091686996551725,3.8179229655172424,5.849563422413791,3.4232714586206896,2.214540155172414,1.1715954574137937,1.9494144120689658,2.619246131034482,1.8632775551724137,1.3001832500000001,30.479339997209117,15.27620389334218,8.575762691235198,4.387946679212995
Case2_sample7,8.943644796551727,21.12461113793104,49.80227074137931,15.68644287931034,8.98626565,4.1383253482758615,8.175636253448276,15.428711487931032,6.758476401724137,4.180541050000001,2.0995219051724137,3.8720465706896543,6.26483868448276,3.481981493103448,2.163083727586207,1.163100355689655,2.046407689655173,2.8666582862068966,1.8696469344827586,1.2477034931034479,30.24429569699515,15.05767904061022,8.462982472534156,4.319215906666977
Case2_sample8,11.935623568965514,27.8920514137931,59.952379396551734,20.63190762068966,11.86297374137931,5.884923056896551,12.312675234482754,20.949315706896556,9.103805589655172,5.769457229310346,3.036133689655172,6.07223224137931,8.431665091379312,4.567368963793105,2.9641089689655176,1.6908733862068965,2.9869453034482767,3.7457976793103454,2.349213137931034,1.6639506362068959,26.057624626166486,12.312395252669623,7.105191716934468,3.692201373564901
Case2_sample9,9.952249256896552,23.787782379310336,54.89683763793104,17.248530655172416,9.890425689655173,4.655477075862071,9.760606250000002,17.705120810344827,7.255270334482758,4.596576420689654,2.377890763793103,4.74566383965517,7.09361505172414,3.6587545500000007,2.37470211724138,1.2872679791379311,2.4965212689655174,3.2575029103448285,2.0467155189655175,1.3309066367241378,28.664602421157465,14.110658440474541,8.025249276795572,4.080733200866908
Case3_sample0,12.275750189655174,29.33480513793103,61.215723568965515,21.07641513793104,12.094775344827584,5.994670101724136,13.044841279310349,22.53096141379309,9.513838498275863,5.895895189655172,3.0774917241379316,6.283840881034481,9.588534327586206,5.157635662068966,3.114748968965518,1.6684243637931035,3.2752157896551735,4.10503569137931,2.707982562068965,1.7545436568965516,25.57325425521944,11.888487601098335,6.631107796675277,3.4758207574400637
Case3_sample1,7.789519879310348,18.680939827586208,42.74787444827586,13.468614862068966,7.646153443103448,3.540557686206897,7.434087063793102,12.996372955172417,5.667427612068964,3.566946765517241,1.784037484482759,3.6038604724137917,5.43803900862069,2.949703836206897,1.8869338672413791,1.0327312075862067,1.8985975844827592,2.4531928000000005,1.6009793256896556,1.077264952241379,32.420243118893104,16.1198569486327,8.928820308300399,4.5595267781848845
Case3_sample10,9.99883102241379,23.864811827586216,53.99061677586208,17.496608844827588,10.028706413793104,4.705718855172413,9.99896292758621,17.64409303448276,7.755988068965517,4.809317801724139,2.3897070586206897,5.029070398275862,7.17843283965517,3.8324209086206893,2.5424761362068957,1.3781100086206899,2.5965306948275866,3.2300869172413798,1.9601530999999999,1.3371851727586208,28.5696753647064,13.917265628262008,7.88312944833915,4.0765849377247125
Case3_sample11,11.009188713793101,26.195868724137934,56.881389327586206,19.118638879310335,10.974249551724139,5.219341706896552,11.035717168965515,19.33182229310345,8.337797060344828,5.235090196551725,2.669459377586207,5.179521906896554,7.948359696551724,4.214097117241379,2.7033918689655168,1.4535870525862067,2.6492918568965527,3.5805989344827593,2.2748990241379317,1.529368081034482,27.192883216495265,13.16455067314408,7.522398189725543,3.860726796613015
Case3_sample12,7.10560071551724,17.368674689655172,40.38972315517241,12.418829120689658,7.0125629344827605,3.1428525224137926,6.604908337931035,11.578574412068967,4.93736373448276,3.1028964913793105,1.7159339655172412,3.311234098275862,4.641774760344826,2.578716148275862,1.6285917689655176,1.0898724765517245,1.8708865931034486,2.1607338103448273,1.4153965691379309,0.9818669403448275,33.4758304486718,16.8713658135567,9.319309079449221,4.691038851064901
