sample_num,HF_y-25_z20,HF_y-15_z20,HF_y0_z20,HF_y15_z20,HF_y25_z20,HF_y-25_z50,HF_y-15_z50,HF_y0_z50,HF_y15_z50,HF_y25_z50,HF_y-25_z75,HF_y-15_z75,HF_y0_z75,HF_y15_z75,HF_y25_z75,HF_y-25_z100,HF_y-15_z100,HF_y0_z100,HF_y15_z100,HF_y25_z100,RMSE_z20,RMSE_z50,RMSE_z75,RMSE_z100
Case0_sample18,7.714338168965517,18.181479982758624,44.02535589655172,13.723923655172412,7.813260158620692,3.527398987931035,7.010395789655171,13.299019805172414,5.845392548275861,3.6186885775862065,1.8339021620689646,3.5000662568965515,5.62422923448276,3.134019937931034,1.905817867241379,1.0224037346551724,1.9227250344827582,2.672891551724138,1.7621562491379317,1.0789237218965517,32.30449490054802,16.088922436500326,8.841752927467741,4.467733558173637
Case0_sample19,10.257312351724137,24.61838262068965,55.26383418965518,18.200272931034483,10.337002477586207,4.721559717241379,9.92866412241379,17.72564753448276,7.47991549310345,4.730638286206895,2.4348504793103447,4.877649917241379,7.0225722586206905,3.663948932758621,2.3475067568965513,1.3557187791379313,2.5275847965517246,3.0659721586206894,1.94727155862069,1.270802848448276,28.06414717232799,13.98798275026522,8.019221480289433,4.149531347007169
Case0_sample2,10.979494396551722,25.90737803448276,57.28021655172415,18.960392672413793,10.924003241379307,5.149072134482759,10.788612670689652,19.017293293103446,8.216732546551725,5.182630110344826,2.5944456775862075,5.117956605172412,7.805881553448274,4.282640894827586,2.687760318965517,1.4580372189655173,2.637290148275862,3.468206962068965,2.3064901189655167,1.559814706896551,27.303866929882194,13.301491071460228,7.552354709910106,3.877372114993107
Case0_sample3,9.002976441379307,21.790406724137927,49.39625531034482,15.846999810344824,9.029848581034482,4.190957003448276,8.69845937241379,15.283334965517248,6.675753537931037,4.153610534482758,2.127712286206897,4.099832506896551,6.127778441379311,3.3046959344827593,2.145040218965518,1.2225270208620689,2.140068620689655,2.7768384465517246,1.8028895172413788,1.1878130979310344,30.072125851665753,15.007566927234823,8.50914924416348,4.346455574452555
Case0_sample4,9.694717024137928,23.134267620689645,50.57930918965517,16.8314735862069,9.664764232758621,4.474917586206897,9.196419277586209,15.365134982758622,6.920002065517243,4.42208562413793,2.3097933982758616,4.304541696551725,6.060283305172413,3.39901892586207,2.21898161724138,1.2757590879310348,2.151239903448275,2.727158798275861,1.8875253431034482,1.2540760394827584,29.198674557606946,14.73985515423641,8.434641861700305,4.319027759498963
Case0_sample5,11.093051568965514,26.178779431034485,61.08899182758622,19.47736218965518,11.13976425862069,5.299128486206894,11.010655132758624,20.270212689655168,8.323240413793101,5.249146446551723,2.685770539655173,5.354338322413792,8.065781355172415,4.224029077586207,2.6835023034482757,1.4409965363793111,2.7075314086206905,3.505204306896553,2.252635853448276,1.5545944817241375,27.031143321177392,13.02327034811769,7.471807711060494,3.872684340581901
Case0_sample6,11.638627551724134,27.77573096551724,58.99179577586209,19.955465655172414,11.488533344827585,5.528756944827588,11.495018005172415,20.456071482758624,8.54645436034483,5.411925556896554,2.7863374810344834,5.413498134482758,8.429311972413792,4.197091229310344,2.691653486206896,1.499268927586206,2.7175410431034477,3.7543963293103446,2.201159203448276,1.4526632241379311,26.414390245480654,12.784132708412825,7.384440687021333,3.833622843414541
Case0_sample7,7.355126896551724,17.5904880862069,42.33619268965518,12.877186172413792,7.347693998275863,3.306246165517242,6.840652367241379,12.43327319655172,5.140884946551723,3.2629448327586212,1.7057420931034484,3.3631023465517242,5.062133372413795,2.5876803844827587,1.6337396517241383,0.9680605444827585,1.887721416724138,2.3781761275862072,1.4898611674137934,0.9471369762068969,32.985376332923565,16.552224577088374,9.208634455344244,4.640762563932988
Case0_sample8,10.122891939655176,24.00711527586207,55.011014034482756,17.77834865517241,10.158735312068963,4.672560534482757,9.739212151724137,16.93832915517241,7.575635808620689,4.776440963793106,2.3445727241379317,4.631309936206899,6.882994694827586,3.664886736206897,2.3990892810344833,1.3060715129310347,2.4415023034482752,3.0983310241379316,1.941747543103448,1.3112794060344826,28.37518923009229,14.124697890470609,8.086007335475422,4.152025881245002
Case0_sample9,8.31459816551724,19.635651879310345,46.26618398275861,14.764354948275864,8.392677887931033,3.7700010241379296,7.762199562068966,14.190471755172414,6.118257574137933,3.8340959586206895,1.949169934482759,3.8401378379310347,5.852434825862069,3.1695331327586205,2.0093005603448266,1.1306018341379311,2.179199001724138,2.6610843586206894,1.7845233155172413,1.1753287043103442,31.294048279128408,15.639821255571551,8.694260938710608,4.391402765192276
Case1_sample0,7.290272805172413,17.57095936206897,41.0201442413793,13.015099275862072,7.305876737931035,3.28366648275862,6.978539884482755,12.054328096551723,5.342612415517243,3.3145305827586213,1.730029482758621,3.488508598275861,4.865506486206896,2.6168032258620686,1.6545643931034486,1.0117198008620691,1.8701303413793107,2.355560413793103,1.4591937403448276,0.9206517553448278,33.10658350493477,16.555900903084236,9.221421993120543,4.654792105812666
Case1_sample1,7.906190906896551,19.34248777586207,43.08463013793103,13.75605537931035,7.841496989655171,3.555516439655173,7.565152537931036,13.090494274137932,5.584198920689656,3.539632474137931,1.8069174706896545,3.685204148275863,5.378389131034484,2.8172474499999995,1.8001239862068967,1.0409210627586207,1.9956585172413785,2.5894334913793102,1.62238579,1.0118691949999998,32.11485524263433,16.09974334478274,8.97991822184848,4.518127008739585
Case1_sample10,8.011027908620692,19.17613615517241,44.766328827586214,14.03520544827586,7.971344991379309,3.622745337931035,7.537780746551725,13.328866479310346,5.862981855172413,3.59608858275862,1.8413059499999993,3.566263374137932,5.4119803431034486,3.018193613793103,1.8646879862068961,1.0408941598275858,1.9772253465517238,2.608795013793103,1.6453173818965523,1.0878204686206898,31.862455578349813,15.972688155363489,8.919418802320605,4.494539456031565
Case1_sample11,10.223796260344827,24.367668034482758,56.7383834137931,17.733622258620688,10.128322491379311,4.6855601,9.776151453448275,17.20585872413793,7.437832441379309,4.709182844827586,2.3715766517241375,4.559781277586207,6.811402505172414,3.7763385275862067,2.4172814482758613,1.369853233965517,2.326125494827586,3.0382932724137923,2.059192917241379,1.3404000196551722,28.26696358649368,14.115922825586372,8.074275086326793,4.144778721024462
Case1_sample12,8.447888477586206,20.10244932758621,46.44317586206896,14.778660827586213,8.450465772413793,3.889845120689656,8.172254839655169,13.883268236206895,5.956179725862069,3.863015603448275,1.9790894499999996,3.8927336293103454,5.716563572413795,3.0845009155172405,2.002101398275862,1.1282987308620687,1.9937541844827582,2.6964873534482763,1.7206080560344825,1.1624859968965517,31.148079109286716,15.630575883300338,8.739633363539886,4.42485401239141
Case1_sample13,9.763093065517241,22.893500844827585,52.6078734137931,16.8927735862069,9.689491593103448,4.591334982758621,9.298962389655172,16.8978194,7.161053182758622,4.540977543103448,2.33592173275862,4.433370484482758,6.86203892413793,3.5959512620689664,2.3272865844827586,1.2491911237931033,2.2925705120689646,3.160035605172413,1.9892520172413792,1.3156678210344828,29.103176088238236,14.358589884195556,8.154136481907251,4.155205539511458
Case1_sample14,10.533447687931037,24.986844189655173,54.47602632758621,18.486994206896547,10.549983146551721,4.859608570689655,9.997200156896552,17.251804327586203,7.925520096551728,4.9422708120689665,2.4517318982758622,4.664665617241379,7.05261701896552,3.9205462672413782,2.5140816396551733,1.2712507581034482,2.3285048172413783,3.1633495689655162,2.1332643810344827,1.4160725094827589,27.840526040486544,13.877786694708648,7.9368437353455406,4.095023222693026
Case1_sample15,8.669394963793103,20.753925620689646,47.965877896551724,15.283967655172413,8.669531467241383,3.8714055862068957,8.078791686206898,14.592727360344824,6.313404575862069,3.9229615586206905,1.9323018551724136,3.8545637068965513,6.00104890172414,3.120235436206896,2.0301475931034494,1.108636468448276,2.1000066189655175,2.8552711379310356,1.6625473310344825,1.0730768012068965,30.669677243264605,15.43117347877688,8.669952051958905,4.402307437194326
Case1_sample16,7.484385315517242,18.04509474137931,43.447052155172415,13.217156482758618,7.482225068965517,3.323943018965519,6.94812028275862,12.413772136206893,5.447802493103449,3.372919824137929,1.6916004706896557,3.4238427258620687,5.090036174137932,2.6853139206896555,1.7685689586206887,0.9909177268965517,1.871335934482759,2.440911303448276,1.5134325318965518,0.990604581724138,32.63589573444861,16.447590962480994,9.143385121981563,4.609138284923687
Case1_sample17,11.2672379,26.785302810344827,60.225730155172414,19.715338741379313,11.30202042758621,5.322576577586206,10.973650717241378,20.290310327586212,8.574882601724138,5.344231165517242,2.7286902293103443,5.385427922413793,8.132157656896553,4.298413172413793,2.736175218965518,1.4748209982758622,2.7185946724137926,3.580699806896551,2.25173595862069,1.5025773862068963,26.77444389902493,12.944276134970774,7.416771852845592,3.858906227067886
Case1_sample18,7.654989568965521,18.488100017241383,43.1665020862069,13.258347448275863,7.553178393103449,3.410759931034482,7.123007448275862,12.708385194827587,5.382813532758622,3.3831218224137927,1.7197380741379311,3.4799656051724135,5.192012589655172,2.737529774137932,1.7587948362068964,1.0095997536206902,1.9044991241379305,2.515597653448276,1.5198621894827586,0.974526991896552,32.519493105446664,16.352957505541514,9.094611423124357,4.5841106616779825
Case1_sample19,10.063334963793102,23.851085,55.52848148275861,17.764182586206896,10.095275732758623,4.693637624137931,9.911700134482757,17.699277568965513,7.390747931034482,4.681446515517242,2.436835827586207,5.084297455172413,7.191293877586206,3.5349282206896553,2.311461217241379,1.3602830805172414,2.623063917241379,3.1944485862068968,1.8911816517241378,1.2541283131034482,28.41739024316298,14.031304754430225,7.997618887182016,4.118062444971827
Case1_sample2,7.294456656896551,17.557035637931033,41.47474132758621,12.85356274137931,7.33913265,3.289386555172413,6.855841622413792,12.086856225862066,5.200546049999999,3.3170862172413793,1.682994967241379,3.454012831034483,4.9132445310344846,2.7145228482758625,1.7242049344827584,0.9692697205172416,1.9289022086206897,2.370118408620689,1.5990243387931034,1.068073416034483,33.1014975688128,16.598433747546686,9.181273390403241,4.588950656224926
Case1_sample3,10.978800708620687,25.801928155172416,58.330677258620675,19.336810724137926,11.024177001724139,5.197132215517241,10.670441487931038,19.605497844827585,8.411321625862069,5.2384418362068965,2.654491527586206,5.460004136206898,7.963159308620687,3.9241746034482756,2.6268510844827584,1.488400716206897,2.8228091241379305,3.487928331034485,2.004642681034483,1.4178282294827582,27.17659282607813,13.171010664533767,7.5829168603346915,3.9370800638090944
Case1_sample4,8.891749732758619,21.10472918965517,50.11604853448278,15.532207258620685,8.911717439655172,4.184494201724139,8.69998061551724,15.058957843103451,6.2833341275862065,4.047362227586207,2.158024063793103,4.371940548275862,6.005989206896552,3.1498584672413794,2.023419060344828,1.249221677586207,2.3030907982758615,2.8763252155172423,1.7540262879310342,1.1994388018965518,30.298720073872882,15.154833988203329,8.559270786802287,4.30040607861001
Case1_sample5,9.434882843103448,22.309431224137935,51.75013284482758,16.495375499999998,9.485866663793104,4.449470931034482,9.272328322413795,16.30783346551724,6.94805270862069,4.4432263017241365,2.2976481862068963,4.653812751724137,6.707861544827586,3.4588795327586195,2.2656427034482753,1.2961835517241385,2.4143671344827586,3.131056675862069,1.9609390672413791,1.2636932289655172,29.476404314574847,14.560771610660465,8.210886433132398,4.155731782282924
Case1_sample6,9.367865546551723,22.237166672413785,49.2821995,16.25155108620689,9.33720789137931,4.341084353448277,9.002318782758621,14.900178953448275,6.655403303448279,4.270752106896551,2.2073849086206896,4.2775345948275865,6.067751612068964,3.3673568965517227,2.2134792741379306,1.2363204410344832,2.2202566068965517,2.8348459620689646,1.8476167258620684,1.2655376068965514,29.748499419367892,14.973196708946436,8.457691885551132,4.291516180897977
Case1_sample7,11.34151068965517,26.977187551724143,60.48178772413793,19.915808258620693,11.303543362068964,5.343378687931033,11.285257437931039,20.373255379310347,8.44406530862069,5.29111795862069,2.7838881448275856,5.437342051724138,8.31586483448276,4.1658890482758615,2.651063232758621,1.5154568403448276,2.7290749155172405,3.586667270689656,2.198522029310345,1.4301840863793094,26.664581979675273,12.922040894753836,7.421601360706039,3.87752063512255
Case1_sample8,9.76219272413793,23.130638396551724,52.30187705172414,17.14523351724138,9.716368756896548,4.505157477586206,9.480114851724139,15.912315396551726,7.03603065689655,4.451996881034482,2.2775936517241377,4.479548337931035,6.475507437931032,3.414414215517243,2.2716673051724143,1.2589753036206897,2.2542719068965518,2.9802474068965514,1.8634119413793102,1.2699135048275862,28.989079982201584,14.560957199192858,8.302687031699152,4.241050838641678
Case1_sample9,10.823590637931039,25.557562620689648,58.32871744827587,18.991206879310347,10.887707793103445,5.132767081034482,10.64608419137931,19.358451534482757,8.011837525862068,5.085221355172414,2.6684501810344825,5.027590093103449,7.859521301724137,3.9836260793103455,2.5560043758620687,1.4282225525862073,2.5487079913793105,3.5118764310344837,2.127656701724138,1.375194337931034,27.383833724020583,13.345155263001558,7.659304286753627,3.9610802653869284
Case2_sample0,9.141428512068968,21.803981741379303,51.24081134482758,16.093079241379307,9.137498687931036,4.213902798275862,8.814999225862072,15.512949637931037,6.58095717413793,4.14869105862069,2.151054520689655,4.130769018965518,6.398539801724136,3.2632542827586204,2.112468977586207,1.1818350379310345,2.2089272844827583,2.9244395862068955,1.8697461396551724,1.1898002822413791,29.84037722489295,14.96472978338873,8.458047339430106,4.290250790600653
Case2_sample1,9.116387108620689,21.50019363793104,49.58676065517243,15.889542206896548,9.091740520689655,4.197192899999999,8.766157160344829,15.152315975862074,6.457925396551727,4.161793112068966,2.1095069810344826,4.2672448103448275,6.0880230810344855,3.2217799000000005,2.1355318724137926,1.2309866755172416,2.1865498793103444,2.691381486206897,1.7712800206896555,1.240310905344828,30.07192027206476,15.064074251771157,8.520346570004055,4.355886203302644
Case2_sample10,7.526761384482761,17.906330224137925,42.21324282758622,13.413871586206897,7.691426960344826,3.5338026534482756,7.14165830172414,13.188874270689652,5.750075815517243,3.614594313793103,1.909055998275862,3.668922463793104,5.71655975,2.954494755172414,1.8720578413793107,1.1070382799999998,2.0621718672413794,2.6806666448275864,1.6586491543103445,1.0758278787931033,32.68595760504134,16.106963208199474,8.841523791786464,4.45342198806873
Case2_sample11,7.885803029310346,18.71105205172414,42.06126034482757,13.665743827586208,7.834228113793103,3.594008768965517,7.469709232758621,12.106620313793101,5.618046674137931,3.5889278862068967,1.804162906896552,3.534218222413794,5.143203286206895,2.7879004706896544,1.8973778982758622,1.0309520081034484,1.8789125482758617,2.4670101499999992,1.6161316681034483,1.0825782298275863,32.37746152199121,16.283226333842578,9.050404794395567,4.554940226562802
Case2_sample12,8.718111206896554,20.8831219137931,47.693433120689654,15.027967086206894,8.626609289655175,4.052645139655173,8.484883020689653,14.038626593103446,6.196624415517243,3.9498691103448293,2.0521350517241377,3.955347715517241,5.758403553448274,3.240509737931034,2.056670522413794,1.1254029677586204,1.9980579362068964,2.7047650344827585,1.8304472775862066,1.222041144827586,30.741056232733257,15.44428104502887,8.658865052419886,4.387904435900022
Case2_sample13,8.655228527586207,20.320896879310347,48.71508224137931,15.395181362068966,8.769114312068965,3.922767279310345,7.819545231034483,14.418990139655177,6.452386629310345,4.015556618965518,1.9567286206896546,3.8425918258620673,5.805713020689655,3.1537324034482768,2.052403153448276,1.1086033231034487,2.0646367172413798,2.6810808241379305,1.7803827086206894,1.1495322334482756,30.654116839721237,15.446002207545138,8.700719807051664,4.412410205990916
Case2_sample14,11.005152468965514,25.941319258620698,58.492181017241386,19.145869396551724,10.968292062068961,5.21674898275862,10.971368208620692,19.710839482758615,8.270569584482757,5.194810096551723,2.6299161603448264,5.260999063793103,7.925225267241377,4.286976191379309,2.700385143103449,1.4230882379310346,2.718166268965517,3.4163177534482765,2.2782341344827586,1.4646213598275863,27.21488480689381,13.146365468638233,7.498819264560828,3.9127291748425956
Case2_sample15,11.46132551724138,27.21602915517241,60.56493698275864,20.048458827586202,11.435609844827582,5.390700048275862,11.26475010172414,19.121844344827583,8.436898201724137,5.341372805172414,2.732786122413793,5.354845043103448,7.627564953448276,4.134065867241381,2.6758205741379304,1.4622298810344831,2.634842903448276,3.4200318568965513,2.1732742137931043,1.443020674137931,26.534200707704127,13.07242168856141,7.588728306668331,3.9427114510836083
Case2_sample16,10.481631274137932,24.871693534482755,57.6225618275862,18.463162327586204,10.527981020689657,4.8499782689655175,10.348794031034483,18.01128577586207,7.633528498275863,4.8705261017241375,2.418699453448276,4.883606944827585,7.092445417241382,3.673020541379311,2.4058410068965514,1.3171793439655177,2.419557505172413,3.2451380137931043,1.9830307586206897,1.2874327332758626,27.8118982314602,13.785175924333366,7.991326601997735,4.112712794135445
Case2_sample17,10.09728863103448,23.9499945862069,55.56569791379311,17.656184741379306,10.087123462068966,4.696049993103448,9.834594805172413,16.58608798275862,7.354025494827587,4.634640474137931,2.380520632758621,4.5536726413793085,6.634843420689656,3.650785036206897,2.3544056741379316,1.3002530349999994,2.3380562982758617,3.001570574137932,1.9231520999999996,1.2919659336206897,28.426294234164402,14.239013183523838,8.161628651639617,4.200616884228277
Case2_sample18,7.244548812068966,17.702657931034484,42.28189598275861,12.91558275862069,7.229332344827586,3.3092323948275872,7.073359087931032,12.620815300000002,5.3157394241379325,3.2485635810344826,1.7562534241379308,3.5145203655172415,5.229179118965517,2.7193304172413795,1.6715141258620694,1.0029649398275862,1.80764701724138,2.4480100586206897,1.6090951131034485,0.9696280408620691,32.996594688606976,16.441435218100445,9.096889980982198,4.600778794013302
Case2_sample19,9.583860989655172,22.683249982758614,53.54893368965518,17.21252925862069,9.802546456896552,4.446725522413793,9.151557844827586,16.487590379310344,7.460986293103449,4.60974911551724,2.2319456517241374,4.511948668965517,6.694715941379309,3.7525417137931028,2.36429374137931,1.2685034812068965,2.355429703448277,3.0949058689655162,1.984469218965517,1.2507395022413794,29.01879077549591,14.40650796548108,8.139299774674113,4.175760436833134
Case2_sample2,6.973729339655172,16.731453568965517,40.42659829310345,12.423091413793102,7.004021601724139,3.136447875862068,6.457361603448276,11.879975384482762,5.118387303448276,3.2006269344827585,1.6229061120689654,3.2155134706896558,4.824177806896554,2.707462072413794,1.6564348810344822,0.9467641841379311,1.784811461724138,2.262493793103449,1.5354752270689649,1.0093226153448276,33.624011116152204,16.78101056983649,9.260462404955042,4.667539371040404
Case2_sample3,10.346680350000003,24.48817874137932,57.204945448275865,18.08591689655172,10.35507944482759,4.811698929310346,9.895043594827586,18.625011706896554,7.578185291379309,4.803837427586207,2.400391301724138,4.691631748275862,7.4465298120689685,3.686941922413793,2.4120286379310345,1.303387617758621,2.395284682758621,3.3476346586206898,2.029251113793104,1.3394451448275861,28.063410204888687,13.800335411473249,7.9393559521884995,4.070995357003982
Case2_sample4,11.167950431034487,26.368039931034478,58.99093422413793,19.49339839655173,11.201356793103447,5.242966058620691,10.969080713793103,20.26227474137931,8.552980218965516,5.367916398275861,2.6442544120689657,5.27687823965517,8.213200272413792,4.397109643103447,2.767987905172414,1.4202383465517243,2.6773301137931043,3.6160388189655173,2.3668178500000012,1.5315421500000002,26.95323391843931,12.969212425887456,7.389018547685764,3.8344287236440913
Case2_sample5,7.88461396551724,19.037369275862066,45.530566362068974,14.065218603448272,7.982351975862069,3.489722044827586,7.190312417241381,13.38306814482759,5.894259984482759,3.629590587931035,1.8043244896551722,3.5165404362068955,5.372837725862069,2.89776270862069,1.8438324086206894,1.0831654132758624,1.9739909689655177,2.4440285241379316,1.6127514060344827,1.069048647413793,31.834563704009778,16.03870520373512,8.977633208750612,4.542866924141289
Case2_sample6,9.689614096551722,22.780575293103436,53.21962896551724,17.04260994827586,9.768795920689657,4.518051455172414,9.116015724137931,16.74769691379311,7.4408149879310335,4.612711341379309,2.284434165517241,4.369951953448275,7.011790881034482,3.724724786206896,2.424083539655172,1.255149038103449,2.295945020689655,3.242590196551725,2.022262687931035,1.3394272755172412,29.051821373531396,14.35546195134604,8.081608667823314,4.120768652547412
Case2_sample7,8.553703275862066,20.48880425862069,45.008793724137924,14.68743348275862,8.451847058620686,3.9333772672413794,8.27608365689655,13.289384020689655,5.938205443103449,3.8471382137931025,2.025988739655172,4.073056372413793,5.589000662068967,3.05494638275862,2.0257171431034484,1.156099190172414,2.1000794517241377,2.6259439810344825,1.71157622637931,1.1861514725862068,31.20432112968749,15.723688801582485,8.741384877770265,4.420369191707552
Case2_sample8,8.834270770689654,21.067888086206896,48.725603379310336,15.290882724137937,8.761807215517244,4.118751251724135,8.821029786206896,14.84074616724138,6.468857599999997,4.062010531034481,2.2711576172413794,4.4264879706896565,6.273715693103447,3.301876981034483,2.1221003155172413,1.3111494839655176,2.291172943103448,2.996230048275862,1.9010981896551726,1.2214125049999998,30.50586832081722,15.146952637398128,8.41642904555927,4.2273205771625175
Case2_sample9,10.353808784482759,24.61855098275862,55.96155701724137,18.28573446551724,10.474339870689656,4.767770822413793,9.875807393103447,17.192440879310354,7.7291578258620675,4.863529594827585,2.4412867517241383,4.711966893103448,6.878081593103449,3.7786656379310353,2.46413615,1.3576875922413794,2.4082891275862073,3.1158922310344823,2.0060393637931035,1.3951855936206896,27.97707765752005,13.987554791229494,8.020146160144348,4.112690176317274
Case3_sample0,7.835337301724138,18.538412344827588,41.41785449999999,13.585666896551725,7.823757593103449,3.616000668965517,7.37975620689655,12.528453831034483,5.62554799310345,3.576600286206896,1.8853917689655175,3.551959313793104,5.285528839655171,2.7664193293103447,1.8537170844827582,1.0587077953448274,1.9052129275862075,2.577869146551724,1.6065467001724136,1.0759513674137928,32.515676796888044,16.20969791548791,9.018800852660247,4.521013696132467
Case3_sample1,9.427402313793102,22.236845810344825,51.522634258620705,16.870927206896546,9.578044534482755,4.291762650000002,8.82383664310345,15.980277051724137,7.026356717241378,4.368686312068965,2.1284878103448275,4.148218289655173,6.407001629310344,3.4593815327586217,2.2336719724137937,1.169744876206897,2.1593107655172417,2.811824534482759,1.8741470172413794,1.233313052931034,29.372018350170496,14.724187889333058,8.378134071495484,4.318169867945154
Case3_sample10,6.9828375741379345,17.067442896551725,40.31397710344829,12.348623275862067,6.96812177586207,3.106891096551724,6.601891455172412,12.022152974137933,4.980734346551724,3.1041002396551725,1.5671053482758623,3.1444767258620696,5.023283265517241,2.606853886206897,1.6358741568965522,0.8850515363793106,1.7450963929310344,2.362226620689654,1.5183824612068968,0.9771775846551725,33.594862121200094,16.782509152418577,9.262063645012987,4.666571090235295
Case3_sample11,11.439393413793102,27.08582208620689,59.07283631034484,20.00837655172413,11.489322913793103,5.460577131034483,11.387628501724139,20.34171948275862,8.811467324137933,5.651218418965519,2.7603017120689657,5.411670915517242,8.570990563793103,4.463356065517241,2.8685801862068954,1.5046214,2.725380844827586,3.7985739672413796,2.36534154137931,1.5606361672413793,26.55773586817276,12.723014757095845,7.244761387744522,3.7622044818210374
Case3_sample12,10.310851891379308,24.469172827586203,56.884719810344805,18.230683862068965,10.388731972413792,4.723860015517242,10.062246389655169,17.132667568965516,7.582952481034485,4.781535020689656,2.3670485293103445,4.8486056482758615,6.823082043103451,3.7715630741379327,2.4701241275862063,1.2987755401724137,2.373642244827585,3.1285207051724124,2.0017680068965515,1.3854661162068969,28.027449016158037,14.027644606430682,8.021659373245546,4.126096971963297
