Case_sample,PATH_LENGTH,ANGLE_INCREMENT,NUMBER_RADIATION_ANGLES,HRRPUA,SOOT_YIELD,RADIATIVE_FRACTION,TMPA,EMISSIVITY_Burner,EMISSIVITY_Panel
Case_sample5,0.11,1.1,441.8774634077822,311.39360527559285,0.0224427823622047,0.2965146150846028,16.293940036108328,0.9383453498768304,0.8852312539991537
Case_sample6,0.1089,1.1,460.41780147167367,319.06470617476623,0.0229956544990821,0.3054915589704553,16.76711563688345,0.9114261680170012,0.876081359394744
Case_sample7,0.11,1.1,433.0930135177688,307.7590220647686,0.0221808304190822,0.292261320810303,16.069748473912313,0.91431565949123,0.8948769450364883
Case_sample8,0.1089,1.0,436.3385642422285,309.1018749833572,0.0222776126114129,0.2938327660898745,16.152579510142623,0.90393299471681,0.8714117178801322
Case_sample9,0.1089,1.0,440.3482409243897,310.7608865016976,0.0223971810091312,0.2957741892965135,16.25491211952965,0.9345880390212244,0.8637105553844592
Case_sample10,0.11,1.0,430.70858026315307,306.77245817254243,0.022109726715138,0.2911068152423633,16.008894371151463,0.9253537392758766,0.8652742166203531
Case_sample11,0.1089,1.1,431.31780049439686,307.0245242269792,0.0221278936379803,0.2914017902213068,16.024442531488656,0.9327299557360742,0.8771842564759167
Case_sample12,0.11,1.1,454.0985216181196,316.4500918565334,0.0228072138274977,0.3024318617605736,16.605838694097006,0.9069765031912796,0.8600059396684284
Case_sample13,0.11,1.0,465.2868030091951,321.07926502174325,0.0231408479294948,0.3078490539326203,16.891379429687678,0.902299963361449,0.8868596217423941
Case_sample14,0.1089,1.1,463.0328932745793,320.1467054895338,0.0230736364316779,0.3067577458269268,16.8338564714172,0.9204177848040735,0.8895600875133226
Case_sample15,0.11,1.1,450.5879292018586,314.9975774229666,0.022702528102556,0.3007320874081172,16.516243419732724,0.9096147235934762,0.873311784322201
Case_sample16,0.11,1.1,438.6764416567922,310.0691763063004,0.0223473280220755,0.2949647300427548,16.212245442142493,0.9235521685123502,0.8750046346936635
Case_sample17,0.1089,1.0,426.5550074143446,305.05390933565087,0.0219858673395062,0.2890957197455572,15.90288932845346,0.926740169667514,0.8619952461345746
Case_sample18,0.11,1.0,455.60545762330594,317.0735895567666,0.0228521505986857,0.3031614967818721,16.644297828290057,0.9423311330656116,0.8925223864269546
Case_sample19,0.11,1.0,445.4706908602804,312.8803101159688,0.0225499322606102,0.2982544000388482,16.385644273253217,0.9303479952921369,0.8904986620312748
Case_sample0,0.11,1.1,441.0120214089243,311.035526966948,0.0224169749165366,0.2960955815031528,16.2718527345535,0.9163410832315004,0.8822051686982915
Case_sample1,0.11,1.1,452.208053594937,315.66790703862347,0.0227508401469276,0.3015165264897912,16.557591281372762,0.945615954148952,0.8640092026511815
Case_sample2,0.1089,1.0,453.53832505397696,316.21830943961635,0.0227905087884406,0.3021606232802381,16.591541686950915,0.9356297820185738,0.8724219972070835
Case_sample3,0.1089,1.1,431.0159502708036,306.8996331104503,0.0221188924764286,0.2912556390287131,16.016738887660765,0.9273743246415448,0.8889722845345067
Case_sample4,0.11,1.1,448.3447349441554,314.0694514401507,0.0226356361398305,0.2996459675700066,16.45899393556009,0.9197481890115946,0.8690011224781014
Case_sample5,0.11,1.1,433.58166261137086,307.9612015767275,0.0221954019154396,0.2924979171160457,16.082219488606682,0.9427695704552462,0.883943032677142
Case_sample6,0.1089,1.1,436.4459097812973,309.1462894087272,0.0222808136510792,0.2938847411335494,16.155319119839294,0.9401213563957276,0.8769619667594302
Case_sample7,0.11,1.0,426.6712386256728,305.1020002251837,0.0219893333495626,0.2891519970938064,15.905855713050093,0.9226625036139352,0.8665677651037427
Case_sample8,0.11,1.0,466.09276305780793,321.41273255789633,0.0231648816257942,0.3082392872771097,16.911948667901612,0.9089252874991848,0.8799753860475432
Case_sample9,0.11,1.0,462.3178262233756,319.85084510767047,0.023052313160913,0.306411521460836,16.815606950810736,0.926202370135608,0.8702265255520526
Case_sample10,0.11,1.1,457.274081756967,317.76398603432807,0.0229019089033748,0.3039694186850669,16.68688347177682,0.9032356526968436,0.8946930166750202
Case_sample11,0.11,1.1,446.2861741192859,313.21771789892614,0.0225742499386612,0.2986492443739794,16.406456557240286,0.9122036215289095,0.8852505907878395
Case_sample12,0.1089,1.0,437.4947845506173,309.580263382574,0.0223120910545997,0.2943925900150004,16.18208788464825,0.9414613184887894,0.8591355422868097
Case_sample13,0.1089,1.0,454.75422529156486,316.7213905255018,0.0228267668847207,0.302749343300661,16.622573177499827,0.9328313068243618,0.8788330411842005
Case_sample14,0.11,1.0,429.5522520574396,306.29402513059784,0.0220752450544573,0.2905469390750277,15.97938324295379,0.9299092904977878,0.890122011821983
Case_sample15,0.1089,1.0,444.1171342922271,312.3202734558769,0.022509569258081,0.2975990289600756,16.351099598821463,0.937737855798197,0.8920033456764836
Case_sample16,0.11,1.0,460.5515035261535,319.1200256596001,0.02299964148898,0.3055562954297557,16.770527902060888,0.9138041828942238,0.866045542898745
Case_sample17,0.11,1.1,426.2479475183457,304.92686270704144,0.0219767108257325,0.2889470461104553,15.895052726431292,0.9041758390788344,0.8735611474684118
Case_sample18,0.11,1.0,463.4106011693568,320.30298286491217,0.0230848996659394,0.3069406261263569,16.84349611010194,0.9080197889765256,0.8877283012472431
Case_sample19,0.11,1.1,442.20029682642166,311.527178229844,0.0224524092417904,0.2966709260145124,16.30217920069576,0.9192962313260395,0.8613946004853057
Case_sample0,0.1089,1.0,436.22916359600833,309.0566102534101,0.0222743502885339,0.2937797959952187,16.149787451210255,0.903257999722058,0.8703569031254699
Case_sample1,0.11,1.1,448.8815973312434,314.2915792959714,0.0226516453546644,0.2999059080040325,16.472695421566904,0.9394710803130778,0.872125110823541
Case_sample2,0.11,1.1,450.9896930156711,315.1638079815881,0.0227145086833575,0.3009266152101201,16.526496999430965,0.9320167340619536,0.8679060855066896
Case_sample3,0.1089,1.1,458.4660910452145,318.25718219350205,0.0229374545725045,0.3045465710786822,16.71730523157172,0.9370940080486638,0.8603720493905189
Case_sample4,0.11,1.0,444.32638487027896,312.4068512891351,0.0225158091019195,0.2977003448417375,16.356439968972268,0.9284939448648756,0.890648602018358
Case_sample5,0.11,1.0,428.146921063448,305.71256670117253,0.0220333381406248,0.2898664996229186,15.943517212082169,0.9230453169985162,0.8739231195748842
Case_sample6,0.1089,1.0,459.9216658039431,318.85942907821465,0.0229808597533847,0.3052513377817348,16.754453554248528,0.946831420890772,0.8661071700432352
Case_sample7,0.1089,1.1,425.43095032933263,304.5888285326017,0.0219523480023495,0.2885514687539155,15.874201804813216,0.921295232156042,0.884243805944864
Case_sample8,0.1089,1.0,433.1884389570024,307.7985045256701,0.0221836760018499,0.2923075243266753,16.07218386583359,0.915768644607105,0.8790952349917133
Case_sample9,0.1089,1.0,432.3232461900748,307.4405293372207,0.022157875988268,0.291888611419457,16.050102925029467,0.91373531682264,0.8779715141571268
Case_sample10,0.1089,1.1,466.3413511740145,321.51558637400177,0.0231722945134414,0.3083596497841031,16.918292987558907,0.9107689628481404,0.8856489603853106
Case_sample11,0.11,1.1,429.3566444052634,306.21309208442995,0.0220694120421209,0.2904522288862934,15.974391059531044,0.9293605921933874,0.8924401330621741
Case_sample12,0.1089,1.0,461.87932606777656,319.6694148162534,0.0230392371038739,0.3061992064924043,16.80441580780943,0.9047040652420316,0.8893657654492906
Case_sample13,0.11,1.0,452.6188918273372,315.8378921555679,0.0227630913265272,0.3017154479844107,16.568076453043712,0.933548229007812,0.8935570127698595
Case_sample14,0.11,1.1,439.2095905873232,310.2897677122551,0.022363226501784,0.2952228724787604,16.225852155495684,0.9422154931428224,0.8763140308024868
Case_sample15,0.11,1.0,465.1838847012745,321.0366823718632,0.0231377789096837,0.3077992224855427,16.888752809179824,0.9248156220307292,0.8811146719328763
Case_sample16,0.1089,1.1,439.5685839697721,310.4383019217938,0.022373931670039,0.2953966915018294,16.23501417340653,0.9087740310653548,0.8695478140275426
Case_sample17,0.1089,1.1,441.7061111195799,311.32270793339904,0.0224376726438484,0.2964316489665847,16.28956688381548,0.9433716224076156,0.8615268194244887
Case_sample18,0.1089,1.0,456.075712642243,317.2681584845918,0.0228661735844749,0.3033891869621962,16.65629940023207,0.9184335368376888,0.8637371814596106
Case_sample19,0.11,1.0,446.1132458668689,313.1461684984763,0.0225690932251152,0.2985655151985525,16.40204318411589,0.9076112045155093,0.8874694592169114
Case_sample0,0.1089,1.0,439.473659761732,310.39902684627253,0.0223711010339654,0.2953507306738203,16.232591573612897,0.9133675880060222,0.8715834255221007
Case_sample1,0.1089,1.0,438.46547134406296,309.98188692947787,0.022341036895818,0.2948625814922578,16.206861181934972,0.9194671197993112,0.8764242955750765
Case_sample2,0.11,1.0,462.9789046614138,320.1243675959328,0.0230720264934004,0.3067316053785061,16.832478605793522,0.9369891098093284,0.8604008726063044
Case_sample3,0.1089,1.0,432.8059497908061,307.64024888995186,0.0221722701902666,0.2921223290098446,16.062422202352526,0.9414371417504346,0.8892539374316714
Case_sample4,0.1089,1.1,453.03171027138046,316.0086965889273,0.0227754015559585,0.3019153282667686,16.578612162511256,0.9058850325268818,0.87219540473597
Case_sample5,0.1089,1.1,426.9329030387456,305.2102643845257,0.0219971361718575,0.289278690940757,15.912533758263212,0.9103580239270324,0.8688362845712304
Case_sample6,0.1089,1.1,450.4716243429771,314.9494560616155,0.0226990598963325,0.300675774400866,16.513275155546566,0.9037744175071882,0.8643470092112358
Case_sample7,0.1089,1.1,465.03107898788375,320.9734587110351,0.0231332222494438,0.3077252363311469,16.884852991658356,0.9124920021235556,0.8799711806246674
Case_sample8,0.1089,1.0,444.0727011053427,312.3018891384665,0.0225082442622316,0.2975775151007298,16.34996560116587,0.93501967733306,0.8658875120035863
Case_sample9,0.11,1.0,443.3715768032983,312.0117975961596,0.022487336763687,0.2972380415973464,16.33207191920092,0.9155003050249771,0.8746583137667122
Case_sample10,0.11,1.0,460.7729207227097,319.21163745490514,0.0230062441408939,0.3056635021992331,16.776178781491534,0.9252672515768968,0.8620196526435788
Case_sample11,0.11,1.1,428.8547518779584,306.00543307604346,0.022054445627102,0.2902092203155317,15.961582053712826,0.9295275019678338,0.8930261564083275
Case_sample12,0.11,1.0,435.4025080459676,308.7145799133283,0.0222496994532127,0.2933795422101976,16.12869003458405,0.9221955449220524,0.8814206796465479
Case_sample13,0.1089,1.0,448.7176784792284,314.2237575524439,0.0226467573010768,0.2998265410404258,16.46851198105933,0.9460784149678086,0.8908447527471751
Case_sample14,0.11,1.0,455.6677822676732,317.0993764994749,0.0228540091170791,0.3031916734071991,16.64588844119797,0.9432110132621728,0.8946323651809917
Case_sample15,0.1089,1.0,457.7429139651796,317.9579662714514,0.0229158894610053,0.3041964199625248,16.69884873158056,0.9400549781215436,0.8827751366574716
Case_sample16,0.1089,1.1,465.801146117981,321.2920754824098,0.0231561856203537,0.3080980908816627,16.904506191921765,0.927697151915946,0.8853790632925551
Case_sample17,0.1089,1.1,446.5886245961052,313.3428573713936,0.0225832689997399,0.2987956861998673,16.414175520377878,0.9316156780461968,0.8788397079183947
Case_sample18,0.11,1.1,433.93162768144686,308.10600030447927,0.0222058378597821,0.2926673647704118,16.091151091240512,0.9209139210176108,0.8670352329083911
Case_sample19,0.11,1.0,424.58665980350025,304.2395016870201,0.021927171292758,0.2881426763873666,15.85265431870952,0.9080290447767468,0.8864706691255395
