Case_sample,PATH_LENGTH,ANGLE_INCREMENT,NUMBER_RADIATION_ANGLES,HRRPUA,SOOT_YIELD,RADIATIVE_FRACTION,TMPA,EMISSIVITY_Burner,EMISSIVITY_Panel
Case_sample18,1.0,5.0,906.5659414139856,385.77175932926986,0.0278033700417491,0.3475421255218647,23.44276569023309,0.9361704517368286,0.8685194140172621
Case_sample19,0.1,1.0,402.96413637999,311.2386921842385,0.0224316174547198,0.2803952181839986,15.049402272999831,0.838721539682493,0.930864877780057
Case_sample0,1.0,1.0,763.1642024717873,364.5483019658245,0.0262737514930323,0.328421893662905,21.05273670786312,0.8618116763482997,0.8098253370576769
Case_sample1,1.0,5.0,849.3366875580047,377.3018297585847,0.0271929246672853,0.3399115583410673,22.48894479263341,0.9838153301548104,0.970258502350663
Case_sample2,0.1,1.0,282.99090799548765,293.48265438333215,0.0211519030186185,0.2643987877327317,13.04984846659146,0.9421977431505042,0.8543439366576738
Case_sample3,0.1,1.0,448.1780317334053,317.930348696544,0.0229138990051563,0.286423737564454,15.802967195556754,0.9077929470821788,0.838371585985805
Case_sample4,1.0,5.0,892.7431326696438,383.7259836351073,0.0276559267484762,0.3456990843559525,23.21238554449406,0.876010862921962,0.985238349445147
Case_sample5,1.0,5.0,150.98508568249062,273.9457926810086,0.0197438409139465,0.246798011424332,10.849751428041513,0.9719529649287916,0.867837490723805
Case_sample6,0.1,1.0,987.7411024683328,397.7856831653133,0.0286692384263288,0.358365480329111,24.79568504113888,0.960916475912868,0.902932099257352
Case_sample7,1.0,1.0,616.7564153832533,342.8799494767215,0.0247120684307547,0.3089008553844338,18.612606923054223,0.8881563316698796,0.9386029824198872
Case_sample8,0.1,1.0,227.36261220594636,285.24966660648005,0.0205585345301967,0.2569816816274595,12.12271020343244,0.830906188232692,0.9107146240124082
Case_sample9,1.0,5.0,266.02450487843726,290.9716267220087,0.0209709280520366,0.2621366006504583,12.767075081307286,0.9029088014877392,0.8612568682479884
Case_sample10,1.0,1.0,665.9980313628386,350.16770864170013,0.0252373123345369,0.3154664041817118,19.433300522713974,0.8071945128962701,0.9503399615937111
Case_sample11,0.1,5.0,400.2877460206785,310.84258641106044,0.0224030692908872,0.2800383661360904,15.00479576701131,0.8445687157687648,0.8878827988585832
Case_sample12,1.0,5.0,817.2401697588904,372.5515451243158,0.0268505618107614,0.3356320226345187,21.95400282931484,0.9665007967379444,0.9610363258158906
Case_sample13,0.1,1.0,728.1853133431455,359.3714263747856,0.0259006433423268,0.323758041779086,20.46975522238576,0.9305350376259094,0.8341372752024668
Case_sample14,1.0,1.0,331.58001383287126,300.67384204726494,0.0216701868142172,0.2708773351777161,13.85966689721452,0.9183574717767022,0.9216040364232644
Case_sample15,1.0,5.0,930.2692892843882,389.2798548140895,0.0280562057523668,0.3507025719045851,23.837821488073136,0.9509831859397464,0.9304263283272464
Case_sample16,0.1,1.0,515.8040014653953,327.9389922168785,0.0236352426822975,0.2954405335287193,16.930066691089923,0.8512390896624878,0.8795517388972921
Case_sample17,0.1,1.0,475.7911012592076,322.0170829863627,0.0232084384134315,0.2901054801678943,16.263185020986793,0.8111127598523513,0.8230073822711341
Case_sample18,0.1,1.0,132.91614168973723,271.2715889700811,0.0195511055113571,0.2443888188919649,10.54860236149562,0.8271325036759847,0.8076201950217331
Case_sample19,1.0,5.0,561.2059842406615,334.6584856676179,0.024119530498567,0.3014941312320882,17.686766404011024,0.8741273195526629,0.9792490972277474
Case_sample0,0.1,1.0,342.1916859802885,302.2443695250827,0.0217833779837897,0.2722922247973718,14.036528099671475,0.9227593301481384,0.8268448945551947
Case_sample1,1.0,1.0,646.4005675849706,347.26728400257565,0.0250282727209063,0.3128534090113294,19.106676126416176,0.8339048055645163,0.8807098926628809
Case_sample2,0.1,1.0,842.8117178271935,376.3361342384247,0.0271233249901567,0.3390415623769591,22.380195297119894,0.9393164795944652,0.9529719460526568
Case_sample3,0.1,5.0,620.7352982485994,343.4688241407927,0.024754509847985,0.3094313730998132,18.678921637476652,0.8065517275332359,0.8143822213710022
Case_sample4,1.0,1.0,282.5487582181361,293.41721621628415,0.0211471867543267,0.2643398344290848,13.042479303635602,0.912811665533031,0.9619014154642448
Case_sample5,1.0,5.0,733.1400476615314,360.1047270539067,0.025953493841723,0.3244186730215375,20.55233412769219,0.9620093880922468,0.806698429707016
Case_sample6,0.1,5.0,799.9291924700151,369.9895204855623,0.0266659113863468,0.3333238923293353,21.66548654116692,0.9586392298243388,0.8461806655237369
Case_sample7,0.1,5.0,557.773580035995,334.15048984532723,0.0240829181870506,0.3010364773381326,17.629559667266584,0.8600841106802055,0.8481178506502298
Case_sample8,0.1,5.0,990.248068350117,398.15671411581735,0.0286959793957345,0.3586997424466822,24.83746780583528,0.9863013782172688,0.9090880051067102
Case_sample9,1.0,5.0,411.2443028577158,312.464156822942,0.0225199392304823,0.2814992403810287,15.187405047628598,0.902304988689966,0.8368375757910118
Case_sample10,1.0,5.0,174.49802103220645,277.42570711276653,0.0199946455576768,0.2499330694709608,11.241633683870107,0.8234991628700837,0.9400401186146302
Case_sample11,1.0,5.0,228.27886842031268,285.3852725262063,0.0205683079298166,0.2571038491227083,12.137981140338544,0.8174724675751944,0.9289871531315008
Case_sample12,1.0,5.0,247.9531351502171,288.2970640022321,0.0207781667749356,0.2597270846866956,12.46588558583695,0.8875545273537343,0.8636450272717804
Case_sample13,0.1,5.0,432.118835993472,315.55358772703386,0.0227426009172637,0.2842825114657962,15.535313933224533,0.8838021291453751,0.978467413643444
Case_sample14,0.1,1.0,507.5951497241841,326.72408215917926,0.0235476815970579,0.2943460199632245,16.793252495403067,0.855024191566251,0.8707014698515835
Case_sample15,1.0,1.0,919.070735743315,387.6224688900106,0.0279367545145953,0.349209431432442,23.65117892905525,0.9775237622768354,0.8903098367016321
Case_sample16,0.1,1.0,100.39670083675378,266.45871172383954,0.019204231475592,0.2400528934449005,10.006611680612563,0.9294411805945876,0.9486766124364684
Case_sample17,1.0,5.0,870.1015628380636,380.3750313000334,0.0274144166702726,0.3426802083784084,22.83502604730106,0.9485136088874234,0.989643334667087
Case_sample18,1.0,5.0,485.2480997264146,323.41671875950937,0.0233093130637484,0.2913664132968552,16.42080166210691,0.8464151033593994,0.9233407951844902
Case_sample19,1.0,5.0,697.9226462559241,354.8925516458768,0.0255778415600631,0.3197230195007898,19.965377437598733,0.8679350106433055,0.9004399575788635
Case_sample0,0.1,1.0,664.7631175391559,349.9849413957951,0.0252241399204176,0.3153017490052208,19.4127186256526,0.881181191900208,0.93284647582633
Case_sample1,1.0,1.0,422.5876562032022,314.14297311807394,0.0226409349995008,0.2830116874937602,15.376460936720036,0.8863749072112889,0.8365890709636014
Case_sample2,1.0,5.0,725.1413047917298,358.920913109176,0.0258681739177784,0.3233521739722306,20.419021746528827,0.8263775286691237,0.9666388674074088
Case_sample3,0.1,5.0,619.4621093011882,343.28039217657584,0.0247409291658793,0.3092616145734917,18.657701821686477,0.8973464028049695,0.9876621305547364
Case_sample4,1.0,1.0,313.6814351480331,298.0248524019089,0.021479268641579,0.2684908580197377,13.561357252467218,0.930999142772455,0.8182965144259683
Case_sample5,0.1,1.0,565.2685112224217,335.2597396609184,0.0241628641197058,0.3020358014963228,17.754475187040363,0.844778590837982,0.8700146292412418
Case_sample6,1.0,1.0,404.2465564256963,311.42849035100306,0.022445296601874,0.2805662075234261,15.070775940428272,0.9718451874912544,0.8845161817166765
Case_sample7,0.1,1.0,162.95898173408784,275.71792929664497,0.0198715624718302,0.2483945308978783,11.049316362234798,0.9513665252819214,0.8454737750078939
Case_sample8,1.0,5.0,486.5081829104536,323.60321107074714,0.0233227539510448,0.2915344243880605,16.44180304850756,0.811305261797967,0.906519627154944
Case_sample9,0.1,5.0,115.21759822349928,268.65220453707786,0.0193623210477173,0.2420290130964665,10.25362663705832,0.8338062551385834,0.802019032807018
Case_sample10,0.1,5.0,957.848025741333,393.3615078097173,0.0283503789412408,0.354379736765511,24.297467095688884,0.9898905633229224,0.9481830075938724
Case_sample11,0.1,1.0,811.1189123612802,371.6455990294695,0.0267852683985203,0.334815854981504,21.851981872688004,0.9383786395024364,0.8554077495199128
Case_sample12,0.1,1.0,201.00607390085509,281.3488989373265,0.0202773981216091,0.253467476520114,11.68343456501425,0.8540306911114643,0.8624916181361715
Case_sample13,1.0,1.0,357.46272937515187,304.5044839475225,0.0219462691133349,0.2743283639166869,14.291045489585866,0.8683749204223484,0.9173581173746204
Case_sample14,0.1,1.0,901.9486925445748,385.088406496597,0.0277541193871421,0.3469264923392766,23.365811542409578,0.9213889905370666,0.8274116394261272
Case_sample15,1.0,1.0,864.8988026911284,379.605022798287,0.0273589205620387,0.3419865070254838,22.748313378185472,0.9096254327665444,0.8930282186858304
Case_sample16,1.0,1.0,952.5641194502504,392.57948967863706,0.028294017274136,0.3536752159267,24.209401990837502,0.9704471462980484,0.9335631751774728
Case_sample17,0.1,5.0,255.18297144808523,289.3670797743166,0.0208552850287795,0.2606910628597447,12.586382857468088,0.8047704633524051,0.961372756944214
Case_sample18,0.1,1.0,513.8765959056718,327.6537361940394,0.0236146836896605,0.2951835461207562,16.89794326509453,0.9570975281603168,0.900960924905184
Case_sample19,0.1,1.0,758.722664939465,363.8909544110408,0.0262263750926876,0.3278296886585953,20.978711082324416,0.8574981688731216,0.9777680553812914
