Case_sample,PATH_LENGTH,ANGLE_INCREMENT,NUMBER_RADIATION_ANGLES,HRRPUA,SOOT_YIELD,RADIATIVE_FRACTION,TMPA,EMISSIVITY_Burner,EMISSIVITY_Panel
Case_sample13,0.1,1.0,415.1658425284966,302.6560579722644,0.0218130492232261,0.2850675832257601,15.70253040567854,0.8268985574666597,0.8783090952356634
Case_sample14,0.11,1.0,441.4177204230032,311.5378532166568,0.0224531786102094,0.296506808017502,16.295257564079616,0.886720338187455,0.8959825105604293
Case_sample15,0.1,1.1,386.49678650164026,292.95645909008925,0.0211139790335198,0.2725750759172876,15.055227070613288,0.9599634257857874,0.8940108683245223
Case_sample16,0.1,1.0,341.6571211454052,277.78585955730324,0.0200206024906163,0.253036244689378,14.042816166636852,0.9438972340700784,0.9339783700441564
Case_sample17,0.11,1.1,471.5245354515649,321.72388895928225,0.0231873073123805,0.309625817113121,16.975023293300858,0.9027648595421728,0.8523301537488601
Case_sample18,0.11,1.1,346.80703071145695,279.52822795001856,0.0201461785909922,0.2552803117012673,14.159093229762576,0.9645361851653044,0.8868984340999966
Case_sample19,0.1,1.1,433.16770089721786,308.7466249287331,0.0222520090038725,0.2929118717515723,16.108984770570416,0.9116662781585756,0.9133111009336636
Case_sample0,0.1,1.0,402.69725743966376,298.4375628157913,0.0215090135362731,0.279634411997428,15.421008868869452,0.9419318725048847,0.8588996196075295
Case_sample1,0.1,1.0,395.47855831767095,295.9952610577966,0.0213329917879492,0.2764888723795668,15.258021709050825,0.8961665733674417,0.9367349882575424
Case_sample2,0.1,1.0,322.15164346504844,271.1865732282575,0.0195449782506851,0.2445367558241415,13.60241238275544,0.9307093065227356,0.8861577191883281
Case_sample3,0.1,1.0,445.2086381683134,312.8204340414452,0.0225456168678518,0.2981586959483339,16.380850675244446,0.9493614871604764,0.9172726497421448
Case_sample4,0.11,1.1,467.9732609078053,320.52238659510675,0.0231007125473949,0.3080783534243706,16.89484095825102,0.9037503566358948,0.829558551356447
Case_sample5,0.11,1.1,359.8420824071856,283.9383756974206,0.0204640270772915,0.2609603200846149,14.45340471415498,0.9578087184686108,0.8543396868275257
Case_sample6,0.1,1.0,414.016130590941,302.2670760464594,0.0217850144898348,0.2845665976066627,15.676571672651304,0.8378299669969479,0.9278857072821692
Case_sample7,0.1,1.0,367.4688129405886,286.5187266823693,0.0206499983194499,0.2642836589081547,14.625604597726005,0.8268973738529685,0.9022446155267656
Case_sample8,0.1,1.0,385.7530294992605,292.70482385723983,0.021095843160882,0.2722509846818017,15.038434177688334,0.8660709687163552,0.8449428793529441
Case_sample9,0.11,1.1,437.2527411862749,310.12871620457634,0.0223516191859153,0.2946919232335132,16.201218717879513,0.8743864977388042,0.9225690227964856
Case_sample10,0.1,1.1,335.4873422043524,275.6984388600943,0.0198701577556824,0.2503477708016937,13.903512016496098,0.8122366164851346,0.83558772598599
Case_sample11,0.1,1.0,346.3503981563215,279.3737355029283,0.0201350440002109,0.2550813346046034,14.14878316669103,0.8600519312428938,0.8487417650294254
Case_sample12,0.11,1.1,375.1245554766107,289.10889329528663,0.0208366769942548,0.2676196396775754,14.7984595278404,0.8281912402343253,0.8934318967679873
Case_sample13,0.1,1.0,378.0160238592609,290.0871635064134,0.0209071829554171,0.2688795936107861,14.863744451263477,0.8544515686552264,0.9332193608101788
Case_sample14,0.11,1.0,462.7297613941761,318.7483539247098,0.0229728543369159,0.3057935047033446,16.776450777583555,0.9106154785588222,0.8677377581554684
Case_sample15,0.11,1.0,477.5780724763413,323.77198154048625,0.0233349175885034,0.3122636387230577,17.111702879172398,0.9665348411308768,0.8843139743040913
Case_sample16,0.11,1.0,450.75919292251433,314.69835268093107,0.0226809623553823,0.300577343627838,16.5061736925245,0.989629125471084,0.9003572470807288
Case_sample17,0.11,1.0,429.6521451453201,307.5572072998657,0.022166285210801,0.2913799724841955,16.029608911083468,0.8878049257079154,0.8788356627696687
Case_sample18,0.11,1.0,338.1011756831546,276.582776881738,0.0199338938293143,0.2514867456534111,13.962528369408066,0.977570798539359,0.8705760915072134
Case_sample19,0.11,1.0,420.2265803564568,304.3682568996752,0.0219364509477242,0.2872727937580787,15.816794107659549,0.9252867421329948,0.9085766205098996
Case_sample0,0.11,1.0,346.1464659768972,279.30473914888967,0.02013007129001,0.2549924713982424,14.144178690710213,0.8647682938397344,0.8377002543032915
Case_sample1,0.11,1.1,415.93959461212654,302.9178414379783,0.0218319165000343,0.2854047447824795,15.72000054155529,0.9897712498894088,0.9334273529730784
Case_sample2,0.11,1.1,333.9550566633707,275.18002084498573,0.019832794295134,0.2496800791866837,13.868915357993616,0.8904794495869122,0.9025950210409888
Case_sample3,0.11,1.1,428.63394530927945,307.2127198503229,0.0221414572865096,0.290936293108031,16.006619519698745,0.9377227430226318,0.8861842472788153
Case_sample4,0.1,1.1,438.346311017509,310.49870357711774,0.0223782849424948,0.295168444996079,16.22590984821256,0.8483646824760264,0.8584893728602297
Case_sample5,0.1,1.1,417.6434431529976,303.4943043458238,0.0218734633762755,0.2861471947720928,15.75847082958705,0.9587654739141308,0.9274773073533652
Case_sample6,0.1,1.0,470.53948736231234,321.3906177369423,0.0231632877648245,0.3091965835714704,16.952782417536568,0.913722236281174,0.8828355000087739
Case_sample7,0.11,1.0,457.76145668952586,317.067427886741,0.0228517065143596,0.3036285717953542,16.664274073825755,0.8416255003345633,0.8427074126542543
Case_sample8,0.11,1.1,372.248371582711,288.1357942837229,0.0207665437321601,0.2663663459422884,14.733519704742,0.8583966330157546,0.9193740467962448
Case_sample9,0.1,1.1,449.4811036958371,314.26593687963,0.0226497972525858,0.3000204177566064,16.477316397112883,0.9061120905337964,0.8682551411229331
Case_sample10,0.11,1.0,324.01939929566424,271.81849087318614,0.019590521864734,0.2453506282217033,13.644583446117714,0.9675228110832884,0.8337179506210324
Case_sample11,0.1,1.0,475.25090715107865,322.984631926798,0.0232781716703997,0.3112495791807193,17.059159053701496,0.8765383504123545,0.8946492068448642
Case_sample12,0.1,1.0,443.77678773644,312.33599622684005,0.0225107024307631,0.2975347688135143,16.34852168753735,0.9761077508556292,0.9071556136748836
Case_sample13,0.11,1.0,399.2469557065372,297.27022257262286,0.0214248809061349,0.2781309470916724,15.343106345091131,0.9492005919198482,0.9341160946519256
Case_sample14,0.11,1.0,380.8969693429781,291.06187350618785,0.0209774323247702,0.2701349622032132,14.928791783760383,0.8326230241218969,0.8500237035227902
Case_sample15,0.11,1.1,361.3392567904849,284.44491455803285,0.0205005343825608,0.2616127120541274,14.48720861654284,0.89854188985638,0.8538612783870705
Case_sample16,0.1,1.0,359.5743115071782,283.8477807953786,0.0204574977149821,0.2608436392311468,14.44735885772895,0.9267330046490476,0.8677950467810776
Case_sample17,0.11,1.0,384.7922754198988,292.3797720248568,0.0210724160017914,0.2718323372262724,15.016741823424356,0.8263134021871086,0.8973573983314227
Case_sample18,0.1,1.0,404.5370500036561,299.0600196514966,0.0215538752901978,0.2804360994345803,15.462548564539407,0.8126374040719841,0.913836616994824
Case_sample19,0.11,1.1,341.43354948639666,277.7102185800847,0.0200151508886546,0.2529388236029803,14.037768261314586,0.9342731589696712,0.877149240040042
Case_sample0,0.1,1.1,367.52984792582487,286.5393766428708,0.0206514866048915,0.2643102548308953,14.626982674125244,0.8167045970283808,0.9314279905462116
Case_sample1,0.1,1.1,344.1816029349418,278.6399672307796,0.0200821598004164,0.2541362846480131,14.099815095382455,0.975644199461326,0.8338189408949352
Case_sample2,0.1,1.1,378.6711374208388,290.30880801272804,0.0209231573342505,0.2691650585716214,14.878535911186628,0.9604910923362326,0.9049257137948508
Case_sample3,0.1,1.0,332.7159687900905,274.76080036771134,0.0198025802066818,0.2491401481091383,13.840938653352143,0.8682890564630349,0.8921727604494333
Case_sample4,0.11,1.1,460.2366744487511,317.904868065728,0.0229120625632956,0.304707145010957,16.720160696289305,0.8425224340989854,0.8978314749982731
Case_sample5,0.1,1.1,415.57811677095066,302.7955426758245,0.0218231021748341,0.2852472312400556,15.711838926051586,0.907218922509258,0.835387148131419
Case_sample6,0.1,1.1,357.7006735586457,283.2138730540786,0.0204118106705641,0.260027203707649,14.405054985161476,0.8583187246039482,0.866975234536499
Case_sample7,0.11,1.0,475.83165111911615,323.181114975906,0.023292332610876,0.3115026376789923,17.07227136221202,0.9098938086718162,0.8595252353467351
Case_sample8,0.11,1.0,419.6598094341335,304.17650134973775,0.0219226307279089,0.287025823997975,15.803997289100394,0.8954696651519417,0.8763314631106313
Case_sample9,0.1,1.1,395.8720111931727,296.12837793014256,0.0213425857967669,0.2766603190054389,15.266905271811476,0.882569177430396,0.8500068144457404
Case_sample10,0.11,1.0,325.740346696032,272.4007388364693,0.0196324856819076,0.2461005290191502,13.683439800184146,0.9659631272292964,0.9125494498153124
Case_sample11,0.11,1.1,391.8681120663608,294.7737391356742,0.0212449541719404,0.274915624689127,15.176503367555462,0.9303991018886232,0.8726944459663903
Case_sample12,0.11,1.0,466.4762304666624,320.01589643443003,0.0230642087520308,0.3074260241774828,16.861040305856392,0.9853063265202696,0.92795324061247
Case_sample13,0.1,1.1,426.58145791628993,306.51830199421806,0.0220914091527363,0.290041924150314,15.960277500853865,0.9526059384566709,0.9090836924028864
Case_sample14,0.11,1.1,404.0190560628469,298.8847668128772,0.021541244454982,0.2802103841865708,15.450853055447125,0.8480577988942625,0.920397076876762
Case_sample15,0.1,1.1,450.7321256581539,314.68919501606456,0.0226803023435,0.3005655490993567,16.505562555189695,0.8219649161974871,0.8569244180528016
Case_sample16,0.11,1.0,434.6178428760286,309.2372513205994,0.0222873694645476,0.2935437694063694,16.14172675336619,0.8352226375447936,0.8819991474792093
Case_sample17,0.1,1.0,347.53046029787697,279.77298581024246,0.0201638187971345,0.2555955452892532,14.175427160797344,0.9438904282547425,0.939230535609024
Case_sample18,0.11,1.0,444.69279767604377,312.6459097788565,0.0225330385426201,0.2979339190629824,16.369203787718916,0.8796391640707166,0.8427508670530336
Case_sample19,0.11,1.0,368.8521198823428,286.98674078277685,0.0206837290654252,0.2648864332744797,14.656837547843985,0.9250550394091276,0.8872273332275935
